index,text,score,difficulty_score,difficulty_strategy,difficulty,fold
2010,"The characters are complex and quirky, but entirely believable as the remarkable ensemble cast brings them to life.",1,0.0005146157927811,roberta-mlm-loss,easy,0
2022,A documentary to make the stones weep    as shameful as it is scary.,1,0.0719169974327087,roberta-mlm-loss,hard,0
2024,A thought provoking look at how Western foreign policy   however well intentioned   can wreak havoc in other cultures.,1,0.0003966126532759,roberta-mlm-loss,easy,0
2028,Darkly funny and frequently insightful.,1,0.0016191425966098,roberta-mlm-loss,medium,0
2038,"Stanley Kwan has directed not only one of the best gay love stories ever made, but one of the best love stories of any stripe.",1,0.0011637598508968,roberta-mlm-loss,easy,0
2045,A movie that sends you out of the theater feeling like you've actually spent time living in another community.,1,0.0002375290059717,roberta-mlm-loss,easy,0
2055,Adaptation's success in engaging the audience in the travails of creating a screenplay is extraordinary.,1,0.0003453270182944,roberta-mlm-loss,easy,0
2056,A polished and vastly entertaining caper film that puts the sting back into the con.,1,0.1175837963819503,roberta-mlm-loss,hard,0
2060,It's an often cute film but either needs more substance to fill the time or some judicious editing.,1,0.0016385299386456,roberta-mlm-loss,medium,0
2065,"Though not for everyone, The Guys is a somber trip worth taking.",1,0.0070176688022911,roberta-mlm-loss,medium,0
2069,Runs on the pure adrenalin of Pacino's performance.,1,0.0029184150043874,roberta-mlm-loss,medium,0
2072,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty    and as emotionally grand as life.",1,0.0064069926738739,roberta-mlm-loss,medium,0
2073,"As a vehicle to savour Binoche's skill, the film is well worthwhile.",1,0.0909062400460243,roberta-mlm-loss,hard,0
2076,"Mastering its formidable arithmetic of cameras and souls, Group articulates a flood of emotion.",1,0.4407387375831604,roberta-mlm-loss,hard,0
2080,"Like Kubrick, Soderbergh isn't afraid to try any genre and to do it his own way.",1,0.0001485979591961,roberta-mlm-loss,easy,0
2091,"Real Women may have many agendas, but it also will win you over, in a big way.",1,0.0654356107115745,roberta-mlm-loss,hard,0
2103,There's none of the happily ever  after spangle of Monsoon Wedding in Late Marriage    and that's part of what makes Dover Kosashvili's outstanding feature debut so potent.,1,0.3805696368217468,roberta-mlm-loss,hard,0
2107,"Invigorating, surreal, and resonant with a rainbow of emotion.",1,0.0014417112106457,roberta-mlm-loss,easy,0
2108,"Director Alfonso Cuaron gets vivid, convincing performances from a fine cast, and generally keeps things going at a rapid pace, occasionally using an omniscient voice over narrator in the manner of French New Wave films.",1,0.0030310046859085,roberta-mlm-loss,medium,0
2110,An unexpectedly sweet story of sisterhood.,1,0.0005045803263783,roberta-mlm-loss,easy,0
2117,Caviezel embodies the transformation of his character completely.,1,0.0021468140184879,roberta-mlm-loss,medium,0
2119,"Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film. What results is the best performance from either in years.",1,0.0003996288578491,roberta-mlm-loss,easy,0
2120,The cast is top notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,1,0.0006780078401789,roberta-mlm-loss,easy,0
2130,"The direction has a fluid, no nonsense authority, and the performances by Harris, Phifer and Cam'ron seal the deal.",1,0.0039072982035577,roberta-mlm-loss,medium,0
2132,The writing is clever and the cast is appealing.,1,0.0002850837481673,roberta-mlm-loss,easy,0
2133,The simplicity of The Way Home has few equals this side of Aesop,1,0.000659201235976,roberta-mlm-loss,easy,0
2137,"A taut, sobering film.",1,0.0001841522025642,roberta-mlm-loss,easy,0
2141,A quietly moving look back at what it was to be Iranian American in 1979.,1,0.0230744406580925,roberta-mlm-loss,hard,0
2144,You live the mood rather than savour the story.,1,0.0020943949930369,roberta-mlm-loss,medium,0
2156,Arteta paints a picture of lives lived in a state of quiet desperation.,1,0.0017076594522222,roberta-mlm-loss,medium,0
2163,A raunchy and frequently hilarious follow up to the gifted Korean American stand up's I'm the One That I Want.,1,0.0125988097861409,roberta-mlm-loss,medium,0
2164,"If you ever wanted to be an astronaut, this is the ultimate movie experience   it's informative and breathtakingly spectacular.",1,0.036769438534975,roberta-mlm-loss,hard,0
2167,"There are flaws, but also stretches of impact and moments of awe; we're wrapped up in the characters, how they make their choices, and why.",1,0.0005093089421279,roberta-mlm-loss,easy,0
2173,"A beautiful, timeless and universal tale of heated passions    jealousy, betrayal, forgiveness and murder.",1,0.0175746865570545,roberta-mlm-loss,hard,0
2177,"For those who are intrigued by politics of the '70s, the film is every bit as fascinating as it is flawed.",1,0.0005756230675615,roberta-mlm-loss,easy,0
2180,"It's a lovely, eerie film that casts an odd, rapt spell.",1,0.429417073726654,roberta-mlm-loss,hard,0
2182,It's good to see Michael Caine whipping out the dirty words and punching people in the stomach again.,1,0.0013078277697786,roberta-mlm-loss,easy,0
2184,"It's fun, wispy, wise and surprisingly inoffensive for a film about a teen in love with his stepmom.",1,0.0021891673095524,roberta-mlm-loss,medium,0
2188,"It's a familiar story, but one that is presented with great sympathy and intelligence.",1,0.0001999344094656,roberta-mlm-loss,easy,0
2189,Gently humorous and touching.,1,0.0014604233438149,roberta-mlm-loss,easy,0
2193,"...hits every cliche we've come to expect, including the assumption that ''crazy'' people are innocent, childlike and inherently funny.",-1,0.0012154036667197,roberta-mlm-loss,easy,0
2196,"You may be captivated, as I was, by its moods, and by its subtly transformed star, and still wonder why Paul Thomas Anderson ever had the inclination to make the most sincere and artful movie in which Adam Sandler will probably ever appear.",1,0.001415007864125,roberta-mlm-loss,easy,0
2197,"There is no substitute for on screen chemistry, and when Friel pulls the strings that make Williams sink into melancholia, the reaction in Williams is as visceral as a gut punch.",1,0.0017593423835933,roberta-mlm-loss,medium,0
2198,That old adage about women being unknowable gets an exhilarating new interpretation in Morvern Callar.,1,0.1888268291950225,roberta-mlm-loss,hard,0
2200,"After watching it, you can only love the players it brings to the fore for the gifted but no nonsense human beings they are and for the still inestimable contribution they have made to our shared history.",1,0.0091739241033792,roberta-mlm-loss,medium,0
2204,Offers a clear eyed chronicle of a female friendship that is more complex and honest than anything represented in a Hollywood film.,1,0.0319743826985359,roberta-mlm-loss,hard,0
2205,A winning comedy with its wry observations about long lived friendships and the ways in which we all lose track of ourselves by trying to please others.,1,0.0007623218698427,roberta-mlm-loss,easy,0
2207,"Lohman adapts to the changes required of her, but the actress and director Peter Kosminsky never get the audience to break through the wall her character erects",1,0.0015686354599893,roberta-mlm-loss,medium,0
2213,"A delightful little film that revels in its own simplicity, Mostly Martha will leave you with a smile on your face and a grumble in your stomach.",1,0.1270429641008377,roberta-mlm-loss,hard,0
2217,"In addition to gluing you to the edge of your seat, Changing Lanes is also a film of freshness, imagination and insight.",1,0.0025666758883744,roberta-mlm-loss,medium,0
2218,"Pan Nalin's exposition is beautiful and mysterious, and the interviews that follow, with the practitioners of this ancient Indian practice, are as subtle and as enigmatic.",1,0.0031935398001223,roberta-mlm-loss,medium,0
2221,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",1,0.000983037170954,roberta-mlm-loss,easy,0
2235,"The film is reasonably entertaining, though it begins to drag two thirds through, when the melodramatic aspects start to overtake the comedy.",1,0.0004620538093149,roberta-mlm-loss,easy,0
2252,"Uneven, self conscious but often hilarious spoof.",1,0.0076444940641522,roberta-mlm-loss,medium,0
2261,"You'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness, but the point is, you'll laugh.",1,0.0003291228204034,roberta-mlm-loss,easy,0
2262,Definitely worth 95 minutes of your time.,1,0.0052011744119226,roberta-mlm-loss,medium,0
2264,"A sexy, surprising romance... Idemoto and Kim make a gorgeous pair... their scenes brim with sexual possibility and emotional danger.",1,0.0111685981974005,roberta-mlm-loss,medium,0
2268,"Triple X is a double agent, and he's one bad dude. When you've got the wildly popular Vin Diesel in the equation, it adds up to big box office bucks all but guaranteed.",1,0.0013768671778962,roberta-mlm-loss,easy,0
2280,Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic.,1,0.023250225931406,roberta-mlm-loss,hard,0
2282,"As I settled into my World War II memories, I found myself strangely moved by even the corniest and most hackneyed contrivances.",1,0.0031950923148542,roberta-mlm-loss,medium,0
2286,"Confessions may not be a straightforward bio, nor does it offer much in the way of Barris' motivations, but the film is an oddly fascinating depiction of an architect of pop culture.",1,0.0273551661521196,roberta-mlm-loss,hard,0
2287,"A special kind of movie, this melancholic film noir reminded me a lot of Memento...",1,0.000438671791926,roberta-mlm-loss,easy,0
2289,"Together, Miller, Kuras and the actresses make Personal Velocity into an intricate, intimate and intelligent journey.",1,0.0290184393525123,roberta-mlm-loss,hard,0
2290,"The wonder of Mostly Martha is the performance of Gedeck, who makes Martha enormously endearing.",1,0.0116152055561542,roberta-mlm-loss,medium,0
2299,A well crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity.,1,0.0003594042209442,roberta-mlm-loss,easy,0
2300,The film has the uncanny ability to right itself precisely when you think it's in danger of going wrong.,1,0.000364028615877,roberta-mlm-loss,easy,0
2302,would make an excellent companion piece to the similarly themed 'The French Lieutenant's Woman.',1,0.0051937252283096,roberta-mlm-loss,medium,0
2304,"A movie that's just plain awful but still manages to entertain on a guilty pleasure, so bad it's funny level.",-1,0.0379619561135768,roberta-mlm-loss,hard,0
2306,"With a confrontational stance, Todd Solondz takes aim on political correctness and suburban families.",1,0.0038560731336474,roberta-mlm-loss,medium,0
2307,"A mess, but it's a sincere mess.",-1,0.0631100982427597,roberta-mlm-loss,hard,0
2309,"For a debut film, Skin of Man, Heart of Beast feels unusually assured.",1,0.0113510871306061,roberta-mlm-loss,medium,0
2315,"Parts seem like they were lifted from Terry Gilliam's subconscious, pressed through Kafka's meat grinder and into Buñuel's casings",-1,0.000798599445261,roberta-mlm-loss,easy,0
2318,An escapist confection that's pure entertainment.,1,0.0003813535731751,roberta-mlm-loss,easy,0
2322,"Armed with a game supporting cast, from the pitch perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",1,0.1322135925292968,roberta-mlm-loss,hard,0
2324,Begins like a docu drama but builds its multi character story with a flourish.,1,0.0012389288749545,roberta-mlm-loss,easy,0
2329,An emotionally strong and politically potent piece of cinema.,1,0.0042948620393872,roberta-mlm-loss,medium,0
2330,Enticing and often funny documentary.,1,0.0135702472180128,roberta-mlm-loss,medium,0
2331,"Going to this movie is a little like chewing whale blubber   it's an acquired taste that takes time to enjoy, but it's worth it, even if it does take 3 hours to get through.",1,0.0450573675334453,roberta-mlm-loss,hard,0
2332,A portrait of hell so shattering it's impossible to shake.,1,0.0008462842670269,roberta-mlm-loss,easy,0
2338,What a bewilderingly brilliant and entertaining movie this is.,1,0.0003140497137792,roberta-mlm-loss,easy,0
2340,"A thriller with an edge    which is to say that it doesn't follow the stale, standard, connect the dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world.",1,0.0021629878319799,roberta-mlm-loss,medium,0
2348,"A classy, sprightly spin on film.",1,0.0029236846603453,roberta-mlm-loss,medium,0
2349,"fast, frantic and fun, but also soon forgotten",1,0.2195580303668975,roberta-mlm-loss,hard,0
2350,A spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth.,1,0.0002669490349944,roberta-mlm-loss,easy,0
2352,Fulfills the minimum requirement of Disney animation.,1,0.000981242628768,roberta-mlm-loss,easy,0
2355,"Wickedly funny, visually engrossing, never boring, this movie challenges us to think about the ways we consume pop culture.",1,0.0004623134154826,roberta-mlm-loss,easy,0
2356,There's plenty to impress about E.T.,1,0.2859787940979004,roberta-mlm-loss,hard,0
2359,(Woo's) most resonant film since The Killer.,1,0.0076942620798945,roberta-mlm-loss,medium,0
2362,"Maybe it is formula filmmaking, but there's nothing wrong with that if the film is well crafted and this one is.",1,0.0134956985712051,roberta-mlm-loss,medium,0
2368,A journey that is as difficult for the audience to take as it is for the protagonist    yet it's potentially just as rewarding.,1,0.0036903587169945,roberta-mlm-loss,medium,0
2373,"At times Auto Focus feels so distant you might as well be watching it through a telescope. Yet in its own aloof, unreachable way it's so fascinating you won't be able to look away for a second.",1,0.0108284587040543,roberta-mlm-loss,medium,0
2375,"As animation increasingly emphasizes the computer and the cool, this is a film that takes a stand in favor of tradition and warmth.",1,0.0362004563212394,roberta-mlm-loss,hard,0
2385,"If you can get past the taboo subject matter, it will be well worth your time.",1,0.0001256440882571,roberta-mlm-loss,easy,0
2398,Remove Spider Man the movie from its red herring surroundings and it's apparent that this is one summer film that satisfies.,1,0.2401988357305526,roberta-mlm-loss,hard,0
2402,"It's truly awful and heartbreaking subject matter, but one whose lessons are well worth revisiting as many times as possible.",1,0.0006468198844231,roberta-mlm-loss,easy,0
2403,"Though intrepid in exploring an attraction that crosses sexual identity, Ozpetek falls short in showing us Antonia's true emotions ... But at the very least, His Secret Life will leave you thinking.",1,0.1546926498413086,roberta-mlm-loss,hard,0
2405,"The message of such reflections  intentional or not  is that while no art grows from a vacuum, many artists exist in one.",-1,0.003722951747477,roberta-mlm-loss,medium,0
2410,Gives an intriguing twist to the French coming of age genre.,1,0.0007727642077952,roberta-mlm-loss,easy,0
2411,Offers an interesting look at the rapidly changing face of Beijing.,1,0.0008360734791494,roberta-mlm-loss,easy,0
2415,An enjoyable feel good family comedy regardless of race.,1,0.1899965554475784,roberta-mlm-loss,hard,0
2431,"Evokes the frustration, the awkwardness and the euphoria of growing up, without relying on the usual tropes.",1,0.0456777848303318,roberta-mlm-loss,hard,0
2434,Overcomes its visual hideousness with a sharp script and strong performances.,1,0.025614783167839,roberta-mlm-loss,hard,0
2435,Astonishingly skillful and moving...it could become a historically significant work as well as a masterfully made one.,1,0.0018871166976168,roberta-mlm-loss,medium,0
2440,"Time is a beautiful film to watch, an interesting and at times captivating take on loss and loneliness.",1,0.000674778886605,roberta-mlm-loss,easy,0
2442,"A fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience. Judging by those standards, 'Scratch' is a pretty decent little documentary.",1,0.0020953067578375,roberta-mlm-loss,medium,0
2443,"Fubar is very funny, but not always in a laugh out loud way.",1,0.0004540167283266,roberta-mlm-loss,easy,0
2451,A riveting story well told.,1,0.0005806368426419,roberta-mlm-loss,easy,0
2468,"An uncomfortable movie, suffocating and sometimes almost senseless, The Grey Zone does have a center, though a morbid one.",-1,0.0027490630745887,roberta-mlm-loss,medium,0
2470,A stirring road movie.,1,0.0051173050887882,roberta-mlm-loss,medium,0
2472,Insanely hilarious! I haven't laughed that hard in years!,1,0.0003084701602347,roberta-mlm-loss,easy,0
2475,"It may not be history – but then again, what if it is? – but it makes for one of the most purely enjoyable and satisfying evenings at the movies I've had in a while.",1,0.0375491790473461,roberta-mlm-loss,hard,0
2480,...''Bowling for Columbine'' remains a disquieting and thought provoking film...,1,0.0014137710677459,roberta-mlm-loss,easy,0
2487,An average kid empowerment fantasy with slightly above average brains.,1,1.3806389570236206,roberta-mlm-loss,hard,0
2489,"While Guzmán frustratingly refuses to give Pinochet's crimes a political context, his distance from the material is mostly admirable.",1,0.0075585735030472,roberta-mlm-loss,medium,0
2490,"... a story, an old and scary one, about the monsters we make, and the vengeance they take.",1,0.0041776676662266,roberta-mlm-loss,medium,0
2491,A sentimental but entirely irresistible portrait of three aging sisters.,1,0.0067553985863924,roberta-mlm-loss,medium,0
2499,"A hypnotic portrait of this sad, compulsive life.",1,0.000627982604783,roberta-mlm-loss,easy,0
2500,"(While The Last Metro) was more melodramatic, confined to a single theater company and its strategies and deceptions, while Tavernier is more concerned with the entire period of history.",1,0.0093665523454546,roberta-mlm-loss,medium,0
2502,"Return to Never Land is reliable, standard Disney animated fare, with enough creative energy and wit to entertain all ages.",1,0.0011567206820473,roberta-mlm-loss,easy,0
2503,Michael Moore's latest documentary about America's thirst for violence is his best film yet...,1,0.0003936093416996,roberta-mlm-loss,easy,0
2504,"Suffice to say that after seeing this movie in IMAX form, you'll be more acquainted with the tiniest details of Tom Hanks' face than his wife is.",1,0.0004230285994708,roberta-mlm-loss,easy,0
2505,"Like a Tarantino movie with heart, Alias Betty is richly detailed, deftly executed and utterly absorbing.",1,0.6177724599838257,roberta-mlm-loss,hard,0
2507,"A brisk, reverent, and subtly different sequel.",1,0.0029456468764692,roberta-mlm-loss,medium,0
2511,This is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the American underground.,1,0.0005540663842111,roberta-mlm-loss,easy,0
2514,"At its most basic, this cartoon adventure is that wind in the hair exhilarating.",1,0.0096867363899946,roberta-mlm-loss,medium,0
2521,"It's a cool event for the whole family. Maybe not a classic, but a movie the kids will want to see over and over again.",1,0.0012571384431794,roberta-mlm-loss,easy,0
2522,The movie is not as terrible as the synergistic impulse that created it.,-1,0.0027311975136399,roberta-mlm-loss,medium,0
2525,A moving and weighty depiction of one family's attempts to heal after the death of a child.,1,0.0004258121480233,roberta-mlm-loss,easy,0
2527,A zinger filled crowd pleaser that open minded Elvis fans (but by no means all) will have fun with.,1,0.0016031851992011,roberta-mlm-loss,medium,0
2528,Diggs and Lathan are among the chief reasons Brown Sugar is such a sweet and sexy film.,1,0.0015847092727199,roberta-mlm-loss,medium,0
2538,This is a superior horror flick.,1,0.0019431532127782,roberta-mlm-loss,medium,0
2549,A portrait of an artist.,1,0.0004359456652309,roberta-mlm-loss,easy,0
2552,A tremendous piece of work.,1,0.00017071433831,roberta-mlm-loss,easy,0
2554,"While obviously aimed at kids, The Country Bears ... should keep parents amused with its low groan to guffaw ratio.",1,0.2163762301206588,roberta-mlm-loss,hard,0
2555,LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other. Something for everyone.,1,0.007117158267647,roberta-mlm-loss,medium,0
2556,"Irwin is so earnest that it's hard to resist his pleas to spare wildlife and respect their environs. There are far worse messages to teach a young audience, which will probably be perfectly happy with the sloppy slapstick comedy.",1,0.0389278158545494,roberta-mlm-loss,hard,0
2558,"Not about scares but a mood in which an ominous, pervasive, and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense.",1,0.5520915389060974,roberta-mlm-loss,hard,0
2563,Could I have been more geeked when I heard that Apollo 13 was going to be released in IMAX format? In a word: No.,1,0.000736310321372,roberta-mlm-loss,easy,0
2566,"There are a couple of things that elevate ''Glory'' above most of its ilk, most notably the mere presence of Duvall.",1,0.0006523468764498,roberta-mlm-loss,easy,0
2572,"Leaping from one arresting image to another, Songs from the Second Floor has all the enjoyable randomness of a very lively dream and so manages to be compelling, amusing and unsettling at the same time.",1,0.0062268516048789,roberta-mlm-loss,medium,0
2579,This in depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come.,1,0.1494623571634292,roberta-mlm-loss,hard,0
2580,It shows us a slice of life that's very different from our own and yet instantly recognizable.,1,0.0003585344238672,roberta-mlm-loss,easy,0
2584,Reign of Fire just might go down as one of the all time great apocalypse movies.,1,0.0021464321762323,roberta-mlm-loss,medium,0
2585,A smart little indie.,1,0.0008743231301195,roberta-mlm-loss,easy,0
2594,"Slow and ponderous, but Rohmer's drama builds to an intense indoor drama about compassion, sacrifice, and Christian love in the face of political corruption.",1,0.5064429044723511,roberta-mlm-loss,hard,0
2596,"Austin Powers for the most part is extremely funny, the first part making up for any flaws that come later.",1,0.0002203795447712,roberta-mlm-loss,easy,0
2601,The movie should be credited with remembering his victims.,1,0.0023186195176094,roberta-mlm-loss,medium,0
2606,"My Big Fat Greek Wedding is not only the best date movie of the year, it's also a    dare I say it twice    delightfully charming    and totally American, I might add    slice of comedic bliss.",1,0.1297348886728286,roberta-mlm-loss,hard,0
2611,"Shiri is an action film that delivers on the promise of excitement, but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience.",1,0.0037754147779196,roberta-mlm-loss,medium,0
2615,"Overall, it's a very entertaining, thought provoking film with a simple message: God is love.",1,0.000277945480775,roberta-mlm-loss,easy,0
2617,"Although mainstream American movies tend to exploit the familiar, every once in a while a film arrives from the margin that gives viewers a chance to learn, to grow, to travel.",1,0.3518032729625702,roberta-mlm-loss,hard,0
2621,"Even when it drags, we are forced to reflect that its visual imagination is breathtaking",1,0.0023805336095392,roberta-mlm-loss,medium,0
2622,Although commentary on Nachtwey is provided ... it's the image that really tells the tale.,1,0.0477310270071029,roberta-mlm-loss,hard,0
2634,"In his debut as a director, Washington has a sure hand. His work with actors is particularly impressive.",1,0.0085423197597265,roberta-mlm-loss,medium,0
2635,"A generous, inspiring film that unfolds with grace and humor and gradually becomes a testament to faith.",1,0.0062228320166468,roberta-mlm-loss,medium,0
2637,Vincent Gallo is right at home in this French shocker playing his usual bad boy weirdo role.,1,0.0030542141757905,roberta-mlm-loss,medium,0
2641,Campanella gets the tone just right    funny in the middle of sad in the middle of hopeful.,1,0.005392035935074,roberta-mlm-loss,medium,0
2644,"Effective in all its aspects, Margarita Happy Hour represents an auspicious feature debut for Chaiken.",1,0.0040176147595047,roberta-mlm-loss,medium,0
2646,"Standing by Yourself is haunting...(It's) what punk rock music used to be, and what the video medium could use more of: spirit, perception, conviction.",1,0.0273012425750494,roberta-mlm-loss,hard,0
2649,"Rehearsals are frequently more fascinating than the results. Last Dance, whatever its flaws, fulfills one facet of its mission in making me want to find out whether, in this case, that's true.",1,0.0019965600222349,roberta-mlm-loss,medium,0
2651,"This is a stunning film, a one of a kind tour de force.",1,0.0001738905557431,roberta-mlm-loss,easy,0
2659,A lively and engaging examination of how similar obsessions can dominate a family.,1,0.0015429141931235,roberta-mlm-loss,easy,0
2663,The film is full of charm.,1,0.0001360599708277,roberta-mlm-loss,easy,0
2664,"The movie is well crafted, and well executed. If you're paying attention, the ''big twists'' are pretty easy to guess   but that doesn't make the movie any less entertaining.",1,0.0177369359880685,roberta-mlm-loss,hard,0
2672,A slight but sweet film.,1,0.0016895021544769,roberta-mlm-loss,medium,0
2680,An extraordinary dramatic experience.,1,0.0015121295582503,roberta-mlm-loss,easy,0
2684,"All in all, an interesting look at the life of the campaign trail press, especially ones that don't really care for the candidate they're forced to follow.",1,0.003092945087701,roberta-mlm-loss,medium,0
2685,Narc is a no bull throwback to 1970s action films. It zips along with B movie verve while adding the rich details and go for broke acting that heralds something special.,1,0.0731242373585701,roberta-mlm-loss,hard,0
2694,This is a sincerely crafted picture that deserves to emerge from the traffic jam of holiday movies.,1,0.0023054396733641,roberta-mlm-loss,medium,0
2696,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,1,0.5764923691749573,roberta-mlm-loss,hard,0
2699,"Witherspoon puts to rest her valley girl image, but it's Dench who really steals the show.",1,0.0008989868802018,roberta-mlm-loss,easy,0
2704,Manages to be wholesome and subversive at the same time.,1,0.0032843833323568,roberta-mlm-loss,medium,0
2706,The film runs on a little longer than it needs to    Muccino either doesn't notice when his story ends or just can't tear himself away from the characters    but it's smooth and professional.,1,0.0011029870947822,roberta-mlm-loss,easy,0
2708,"This starts off with a 1950's Doris Day feel and it gets very ugly, very fast. The first five minutes will have you talking 'til the end of the year!",1,0.0016764826141297,roberta-mlm-loss,medium,0
2711,"The movie has no respect for laws, political correctness or common decency, but it displays something more important: respect for its flawed, crazy people.",1,0.0045534064993262,roberta-mlm-loss,medium,0
2713,"An undeniably gorgeous, terminally smitten document of a troubadour, his acolytes, and the triumph of his band.",1,0.0080788303166627,roberta-mlm-loss,medium,0
2716,A coming of age movie that Hollywood wouldn't have the guts to make.,1,0.0006652166484855,roberta-mlm-loss,easy,0
2717,It is quite a vision.,1,0.0073421006090939,roberta-mlm-loss,medium,0
2725,Strange and beautiful film.,1,0.003822550876066,roberta-mlm-loss,medium,0
2726,"No worse a film than Breaking Out, and Breaking Out was utterly charming.",1,0.0012132222764194,roberta-mlm-loss,easy,0
2745,A movie that will wear you out and make you misty even when you don't want to be.,1,0.0055148997344076,roberta-mlm-loss,medium,0
2746,"Not only better than its predecessor, it may rate as the most magical and most fun family fare of this or any recent holiday season.",1,0.0315986312925815,roberta-mlm-loss,hard,0
2749,"If this movie leaves you cool, it also leaves you intriguingly contemplative.",1,0.0049190688878297,roberta-mlm-loss,medium,0
2751,A rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television.,-1,0.0042302757501602,roberta-mlm-loss,medium,0
2758,A fascinating literary mystery story with multiple strands about the controversy of who really wrote Shakespeare's plays.,1,0.0053168605081737,roberta-mlm-loss,medium,0
2760,A dashing and absorbing outing with one of France's most inventive directors.,1,0.0002204172342317,roberta-mlm-loss,easy,0
2767,"With its hint of an awkward Hitchcockian theme in tact, Harmon's daunting narrative promotes a reasonable landscape of conflict and pathos to support the scattershot terrorizing tone",1,0.0251369010657072,roberta-mlm-loss,hard,0
2769,"The heart of the film is a touching reflection on aging, suffering and the prospect of death.",1,0.0002005774294957,roberta-mlm-loss,easy,0
2775,"The story's scope and pageantry are mesmerizing, and Mr. Day Lewis roars with leonine power.",1,0.0035319533199071,roberta-mlm-loss,medium,0
2776,P.T. Anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible.,1,0.0034723712597042,roberta-mlm-loss,medium,0
2778,"This fascinating experiment plays as more of a poetic than a strict reality, creating an intriguing species of artifice that gives The Lady and the Duke something of a theatrical air.",1,0.1262126713991165,roberta-mlm-loss,hard,0
2779,It's virtually impossible to like any of these despicable characters.,-1,0.0003648411075118,roberta-mlm-loss,easy,0
2782,The best way to describe it is as a cross between Paul Thomas Anderson's Magnolia and David Lynch's Mulholland Dr.,1,0.3744608163833618,roberta-mlm-loss,hard,0
2786,"The movie is amateurish, but it's a minor treat.",1,0.0029290129896253,roberta-mlm-loss,medium,0
2789,A return to pure Disney magic and is enjoyable family fare.,1,0.0746159330010414,roberta-mlm-loss,hard,0
2795,Got a David Lynch jones? Then you'd do well to check this one out because it's straight up Twin Peaks action...,1,0.0652892142534256,roberta-mlm-loss,hard,0
2796,Astonishing...(frames) profound ethical and philosophical questions in the form of dazzling pop entertainment.,1,0.378140777349472,roberta-mlm-loss,hard,0
2799,One of the very best movies ever made about the life of moviemaking.,1,0.000998776871711,roberta-mlm-loss,easy,0
2800,Rarely does such high profile talent serve such literate material.,1,0.008075313642621,roberta-mlm-loss,medium,0
2801,An elegant and sly deadpan comedy.,1,0.0019997507333755,roberta-mlm-loss,medium,0
2807,"It's mildly entertaining, especially if you find comfort in familiarity. But it's hardly a necessary enterprise.",1,0.0046267258003354,roberta-mlm-loss,medium,0
2811,"Like an episode of MTV's Undressed, with 20 times the creativity but without any more substance...indulgently entertaining but could have and should have been deeper.",1,0.0030494988895952,roberta-mlm-loss,medium,0
2816,"Watching these two actors play against each other so intensely, but with restraint, is a treat.",1,0.001651183119975,roberta-mlm-loss,medium,0
2819,"The production design, score and choreography are simply intoxicating.",1,0.0001568274310557,roberta-mlm-loss,easy,0
2822,"Suspend your disbelief here and now, or you'll be shaking your head all the way to the credits.",-1,0.0045324615202844,roberta-mlm-loss,medium,0
2825,"Implicitly acknowledges and celebrates the glorious chicanery and self delusion of this most American of businesses, and for that reason it may be the most oddly honest Hollywood document of all.",1,0.0190134178847074,roberta-mlm-loss,hard,0
2826,A beautifully tooled action thriller about love and terrorism in Korea.,1,0.3495021462440491,roberta-mlm-loss,hard,0
2841,"A fantastic premise anchors this movie, but what it needs is either a more rigid, Blair Witch style commitment to its mockumentary format, or a more straightforward, dramatic treatment, with all the grandiosity that that implies.",1,0.1632771641016006,roberta-mlm-loss,hard,0
2846,... a thoughtful what if for the heart as well as the mind.,1,0.0008663485641591,roberta-mlm-loss,easy,0
2850,A very capable nailbiter.,1,0.000550205935724,roberta-mlm-loss,easy,0
2852,"''White Oleander,'' the movie, is akin to a Reader's Digest condensed version of the source material.",-1,0.0030000880360603,roberta-mlm-loss,medium,0
2861,"Walter Hill's Undisputed is like a 1940s Warner Bros. B picture, and I mean that as a compliment.",1,0.0100170476362109,roberta-mlm-loss,medium,0
2865,The best of the Pierce Brosnan James Bond films to date.,1,0.0001985337876249,roberta-mlm-loss,easy,0
