index,text,score,difficulty_score,difficulty_strategy,dificulty
218,"@jakieee08 bahahaha my dad always gets angry at me for all the pictures i have of them, i have like over 3000 :D haha",1,0.006491337902843952,roberta-mlm-loss,easy
219,"@ddlovato hey, I just wanted to no when your doing another live facebook vid? :)) lub ya!",1,0.6187757849693298,roberta-mlm-loss,hard
220,@LilGreenFingers Thank you :-) and will call you soon.,1,0.3478153645992279,roberta-mlm-loss,hard
221,"@sweetener so after the film, should we sing 'happy birthday' for her? :D",1,0.004912422504276037,roberta-mlm-loss,easy
222,@queenmotherblog I will keep my fingers crossed for you! hehe :),1,0.005595325957983732,roberta-mlm-loss,easy
223,"@hollymadison123 hi holly, im a big fan from england, just wanted to say hey and hope your doing well :) . please reply xo",1,0.004706063307821751,roberta-mlm-loss,easy
224,Such a fun and beautiful dinner.. Thx to my hub @indraputra and all my friends. xoxo :),1,0.11802276223897934,roberta-mlm-loss,medium
225,I got my new phone! It's beautiful!!! ...and I already want a new one. =),1,0.01560048945248127,roberta-mlm-loss,easy
226,"i wish i knew someone famous. or was related. how cool would that be?omg thats my new life goal, to perzonally know a celeb! :) any offers?",1,0.17094235122203827,roberta-mlm-loss,medium
227,@SARADAWWGS_ hahahaha yes i know:) uhm fine you can be a OH i fucking give up :),1,0.3928206264972687,roberta-mlm-loss,hard
228,is excited for the Wifi Testing in SM later! :) http://plurk.com/p/14cdn2,1,0.29745814204216003,roberta-mlm-loss,hard
229,"i am currently joining twitter because my beautiful andrea told me it was amazing, lol (:",1,0.08913467079401016,roberta-mlm-loss,medium
230,RT @spiceee:happy 09/09/09! http://bit.ly/lxvrP,1,0.4173128008842468,roberta-mlm-loss,hard
231,i made it! :D,1,0.0006416792166419327,roberta-mlm-loss,easy
232,"Yes you are, you are my favorite one. :)",1,0.0025216268841177225,roberta-mlm-loss,easy
233,"@violetposy Yep...I'm on it...looking right now. I'll get a few for your expert opinion! :) Again, you ROCK the HOUSE!!!",1,0.03759206831455231,roberta-mlm-loss,medium
234,"@thesnarkyone I can't be good at everything, so I've chosen not to excel at driving :)",1,0.005370698403567076,roberta-mlm-loss,easy
235,The last 2009 .huhuu. Great year ever! and full of memory :),1,0.08543515205383301,roberta-mlm-loss,medium
236,@jawshoouh well you have lexy and carolyn and me and bree and hannah. we're your friends :D,1,0.3843640387058258,roberta-mlm-loss,hard
237,"Well other than hurting my knees and now a muscle in my leg, im fine :)",1,0.002790238708257675,roberta-mlm-loss,easy
238,"shower, getting ready, dinner then transformers with sb and kat :)",1,0.5261666774749756,roberta-mlm-loss,hard
239,@JeanineDeal @DREAamara @HappyPrettyYou @ReikiAwakening @salesquotes @vinilereu @michaelmagical @Jake_DI244 thanks for the love friends =),1,0.4968768358230591,roberta-mlm-loss,hard
240,Great Morning USA! @JoeJonasLoverxo @Courtney731 @lalasarah @xKathyxTarax and @lesliellyn were the first five to get it! :D,1,0.2332666963338852,roberta-mlm-loss,hard
241,Had the chance to eat Bettis' restaurant on Sunday after Pirate game. Really enjoyed it! :),1,0.48023733496665955,roberta-mlm-loss,hard
242,shares Hightlight of the day :) http://tinyurl.com/yhf7tjs http://plurk.com/p/2imggm,1,0.08393249660730362,roberta-mlm-loss,medium
243,"@yellowduckx rawr! u need to watch more oowarai :) glee is awesomeee, soooo wuzzup?",1,0.2356502264738083,roberta-mlm-loss,hard
244,having a fun time 'riding' on my sister's back! haha.. she's huge and i'm a dwarf compared to her :D,1,0.0008389429422095418,roberta-mlm-loss,easy
245,@DeeFamouSs waiting for you to come read me a bedtime story and tuck me in :),1,0.021420130506157875,roberta-mlm-loss,easy
246,i'm home alone for the rest of the day (:,1,0.07602245360612869,roberta-mlm-loss,medium
247,@markkayeshow lol :) At least it's a change of scenery. Fresh air stimulates the mind... erm... I think? lol :),1,0.1381004899740219,roberta-mlm-loss,medium
248,@five15design I bought an Orinoco when I was in the UK years ago - he does rock! :-),1,0.6241857409477234,roberta-mlm-loss,hard
249,"If you're going to #iowacodecamp and you want to learn about Pex, come to my talk! :)",1,0.01358340959995985,roberta-mlm-loss,easy
250,@XPR Hope you enjoy the Vitamin D. :),1,0.2989427447319031,roberta-mlm-loss,hard
251,Nice. Sitting outside drinking coffee and listen to live music. The guy isn't so bad. Knows how to play the guitar :),1,0.000625514192506671,roberta-mlm-loss,easy
252,APOD today - such a cool shot. I just hope Wolowitz was not involved in its construction. :) http://bit.ly/dYdIW,1,0.03696390986442566,roberta-mlm-loss,medium
253,detailing lagi :D yeahh.... I Love it,1,0.05687468871474266,roberta-mlm-loss,medium
254,Just blogged. Warning-contains reference to sweet things :D http://willsketchforcake.blogspot.com/,1,0.04057762771844864,roberta-mlm-loss,medium
255,AWESOME place!!! white sand beach ... clear blue sea... this place is sooo relaxing!!! :D http://twitgoo.com/1wx2p,1,0.10884429514408112,roberta-mlm-loss,medium
256,"Librivoxateers, the new community podcast is wonderful! Thank you all :)",1,0.261980265378952,roberta-mlm-loss,hard
257,"@MarcoShaw :) well when I get settled, maybe I'll get one to ""splinter"" from IT Pro or a coffee and Code :)",1,0.2954312264919281,roberta-mlm-loss,hard
258,@SunnySiide - Johnny Tep sounds like a good name(: &lt;3,1,0.6265414357185364,roberta-mlm-loss,hard
259,"@NongLing Yeah I got it. Shaking me head, but I got it. :) LOL",1,0.006393493618816137,roberta-mlm-loss,easy
260,pumpkin picking w/ da fam and movies with billy tonight(:,1,0.17423515021800995,roberta-mlm-loss,medium
261,okay twitter going to sleep now or read lol love ya with all my heart and GOD BLESS every second of every day :),1,0.36713308095932007,roberta-mlm-loss,hard
262,http://twitpic.com/ck3ei - natalie and me when we were about 10 or 11 years old :),1,0.11550295352935791,roberta-mlm-loss,medium
263,"@HardcoreLomeli Really??! Awesome! I recommend you to listen to ""Wild Hope"" (record). It'll change you life. :)",1,0.029580790549516678,roberta-mlm-loss,medium
264,@poetryinsepia HAHAHA okay love. i understand. (:,1,0.5208982229232788,roberta-mlm-loss,hard
265,Bearly coming back from school for da registration :)and going back tomorrow,1,0.12316321581602097,roberta-mlm-loss,medium
266,@LloydDavis Top of my new year's resolution list is to see more of you and @solobassteve. :),1,0.0722476989030838,roberta-mlm-loss,medium
267,@alexknight I just saw. I tried to cancel the first one but it didn't work :) haha,1,0.009802346117794514,roberta-mlm-loss,easy
268,@zbussey -_- enough with the tofu! okay so will u get me some :),1,0.3689013719558716,roberta-mlm-loss,hard
269,@tommcfly i love weddings :D HAHAHA!,1,0.015487759374082088,roberta-mlm-loss,easy
270,Inglorious Bastards pretty good. Time for a little booty shaking and trainwreck chasing. :),1,0.003232387127354741,roberta-mlm-loss,easy
271,"(: Last update of the night. Busy day tomorrow- but I'd be lying if I said I wasn't excited. Goodnight Twitter, tweet dreams.",1,0.11429820209741592,roberta-mlm-loss,medium
272,"@karinkydink Oh. No, I haven't seen it. We aren't ashamed of *ourselves.* :D",1,0.0035554717760533094,roberta-mlm-loss,easy
273,@MHeadcase thanks :))) I'm gonna enjoy today,1,0.06805296242237091,roberta-mlm-loss,medium
274,got passes!!! woooohhhoooo(: gettting hair done + then packing for atlantic city(:,1,0.09785737097263336,roberta-mlm-loss,medium
275,"@JkGirlAllTheWay well, i just think it's cool that we both love nkotb, etc! we have stuff in common! :)",1,0.007902518846094608,roberta-mlm-loss,easy
276,@kieronrichardso you dont look nothing like joe lol hope your ok :),1,0.0325462706387043,roberta-mlm-loss,medium
277,@MillaJovovich lol - well thats good news :D how far into RE are you now? x,1,0.024995114654302597,roberta-mlm-loss,easy
