index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy
2775,it's basically an overlong episode of tales from the crypt .,0,0.0043025612831115,roberta-mlm-loss,easy,0,0.6889578665983385
2776,"there's not a single jump-in-your-seat moment and believe it or not , jason actually takes a backseat in his own film to special effects .",0,0.00095289433375,roberta-mlm-loss,easy,0,0.5335961715938501
2778,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut-bustingly funny and crushingly depressing .",0,0.9808096289634703,roberta-mlm-loss,hard,0,0.3038549310978419
2779,this is more a case of 'sacre bleu ! ' than 'magnifique' .,0,0.0070881913416087,roberta-mlm-loss,medium,0,0.6860037804574817
2780,"a charming , vibrant , if under-edited adaptation of v . s . naipaul's genially cynical novel .",0,0.003675042418763,roberta-mlm-loss,easy,0,0.6456830497061639
2782,"a punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .",0,0.0030977244023233,roberta-mlm-loss,easy,0,0.5126043887870134
2785,devoid of any of the qualities that made the first film so special .,0,0.0049186209216713,roberta-mlm-loss,easy,0,0.5008481006302369
2787,"dong doesn't demonize the conservative christians he talks to , but he doesn't have to . . .",0,0.0088588744401931,roberta-mlm-loss,medium,0,0.6402950865876352
2789,"a movie that amply delivers on the epic promise of its title , entertaining , enlightening , and emboldening viewers with its deceptively simple premise and execution .",0,0.0007471801363863,roberta-mlm-loss,easy,0,0.15945253421639033
2790,"at times auto focus feels so distant you might as well be watching it through a telescope . yet in its own aloof , unreachable way it's so fascinating you won't be able to look away for a second .",0,0.3388108313083648,roberta-mlm-loss,hard,0,0.5544226564424883
2791,the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh's rise up the social ladder .,0,0.1590754389762878,roberta-mlm-loss,hard,0,0.6801474399559037
2792,a dark comedy that goes for sick and demented humor simply to do so . the movie is without intent .,0,0.0080256573855876,roberta-mlm-loss,medium,0,0.23177640195491897
2794,"a beautiful , entertaining two hours . you get the idea , though , that kapur intended the film to be more than that .",0,0.0021686444524675,roberta-mlm-loss,easy,0,0.2947001064620193
2795,a beautifully tooled action thriller about love and terrorism in korea .,0,0.2874683737754822,roberta-mlm-loss,hard,0,0.5878112813388975
2798,"[shyamalan] turns the goose-pimple genre on its empty head and fills it with spirit , purpose and emotionally bruised characters who add up to more than body count .",0,0.0096130445599555,roberta-mlm-loss,medium,0,0.6236420251382095
2800,often moving and explores the discomfort inherent in the contacts between the american 'hosts' and their 'guests . ',0,0.1064547896385192,roberta-mlm-loss,hard,0,0.6924728291427887
2803,"although tender and touching , the movie would have benefited from a little more dramatic tension and some more editing .",0,0.011752463877201,roberta-mlm-loss,medium,0,0.2846058516031533
2804,the movie is obviously a labour of love so howard appears to have had free rein to be as pretentious as he wanted .,0,0.1228084862232208,roberta-mlm-loss,hard,0,0.627453668740112
2806,"flashy gadgets and whirling fight sequences may look cool , but they can't distract from the flawed support structure holding equilibrium up .",0,0.4421590268611908,roberta-mlm-loss,hard,0,0.6715268649817026
2807,the paradiso's rusted-out ruin and ultimate collapse during the film's final ( restored ) thirdemotionally belittle a cinema classic . sometimes shorter is better .,0,0.0561307296156883,roberta-mlm-loss,medium,0,0.5552440744969448
2808,"[raimi's] matured quite a bit with spider-man , even though it's one of the most plain white toast comic book films you'll ever see .",0,0.3726077675819397,roberta-mlm-loss,hard,0,0.5168537152490046
2809,"for a movie audience , the hours doesn't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .",0,0.5358676910400391,roberta-mlm-loss,hard,0,0.3269311279840522
2810,it's very thoughtful and it's the kind of movie you have to discuss afterwards .,0,0.0025671904440969,roberta-mlm-loss,easy,0,0.21094477245572985
2811,"has the kitsch appeal of a farm implement on a restaurant wall , or an andy warhol mao poster : interesting , but not for its original purpose .",0,0.028065200895071,roberta-mlm-loss,medium,0,0.6590317685642946
2812,it is really quite ironic then that the one guy putting out consistently good comedy is hollywood's most serious actor .,0,0.001983274007216,roberta-mlm-loss,easy,0,0.35720226027900925
2813,"this is a poster movie , a mediocre tribute to films like them !",0,0.010123535990715,roberta-mlm-loss,medium,0,0.11822788473882546
2814,"ong chooses to present ah na's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character's blank-faced optimism .",0,0.1784662753343582,roberta-mlm-loss,hard,0,0.6888697919858744
2816,"a bright , inventive , thoroughly winning flight of revisionist fancy .",0,0.0675741136074066,roberta-mlm-loss,medium,0,0.6761005553737955
2817,"it may not be history  but then again , what if it is ?  but it makes for one of the most purely enjoyable and satisfying evenings at the movies i've had in a while .",0,0.0362345390021801,roberta-mlm-loss,medium,0,0.24488814302290723
2819,"overly stylized with lots of flash black-&-white freeze frames reminiscent of a pseudo-hip luxury car commercial , ( it's ) at its worst when it's actually inside the ring .",0,0.1865890324115753,roberta-mlm-loss,hard,0,0.6931257923100413
2820,a film about a young man finding god that is accessible and touching to the marrow .,0,0.5039018392562866,roberta-mlm-loss,hard,0,0.6914606872136912
2821,dozens of moments catch you up and take your breath away .,0,0.0013951187720522,roberta-mlm-loss,easy,0,0.6759219273253767
2822,"if you like your comedy dark and slightly freaky , then steve shainberg's film deserves your attention .",0,0.0013631106121465,roberta-mlm-loss,easy,0,0.390219231390562
2823,"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",0,0.1370596289634704,roberta-mlm-loss,hard,0,0.5890060278251468
2826,everything that was right about blade is wrong in its sequel .,0,0.1790980547666549,roberta-mlm-loss,hard,0,0.6930622827524074
2827,"godard has pared down his extravagances into a densely concentrated , resonant simplicity .",0,0.9148626327514648,roberta-mlm-loss,hard,0,0.6465619577704647
2829,this movie . . . doesn't deserve the energy it takes to describe how bad it is .,0,0.0009731515310704,roberta-mlm-loss,easy,0,0.220384646904522
2830,the only thing in pauline and paulette that you haven't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0,0.0056047271937131,roberta-mlm-loss,easy,0,0.6440897278289398
2832,"it's push-the-limits teen comedy , the type written by people who can't come up with legitimate funny , and it's used so extensively that good bits are hopelessly overshadowed .",0,0.0939384177327156,roberta-mlm-loss,hard,0,0.5833950001186987
2833,"enigma is anything but enigmatic about affairs of the heart , and is well worth seeing for its elective affinities alone .",0,0.0945090055465698,roberta-mlm-loss,hard,0,0.5604059316547519
2835,"a perplexing example of promise unfulfilled , despite many charming moments .",0,0.0018886064644902,roberta-mlm-loss,easy,0,0.5418633634136945
2841,"atanarjuat , unfolding on a cold-blasted primeval arctic plain , has the quality of totem .",0,0.9449126720428468,roberta-mlm-loss,hard,0,0.658645476462804
2844,an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum .,0,0.1099162250757217,roberta-mlm-loss,hard,0,0.6794794041406946
2845,"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",0,0.1524298042058944,roberta-mlm-loss,hard,0,0.5841498841153012
2846,"a kilted jackson is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces .",0,0.0045564984902739,roberta-mlm-loss,easy,0,0.6272038267111524
2847,"the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally couldn't care less .",0,0.0457756556570529,roberta-mlm-loss,medium,0,0.45753956284983094
2852,the romance between the leads isn't as compelling or as believable as it should be .,0,0.0010706873144954,roberta-mlm-loss,easy,0,0.5846131231425169
2853,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .",0,0.0158205404877662,roberta-mlm-loss,medium,0,0.6844803299050031
2854,"halloween : resurrection is surprisingly effective , especially the opening sequence featuring the showdown between laurie and michael .",0,0.1828859150409698,roberta-mlm-loss,hard,0,0.6486829672543695
2855,an unsentimental albeit heartfelt eulogy to the firefighters who paid the ultimate price while saving new yorkers .,0,0.2654097974300384,roberta-mlm-loss,hard,0,0.6894212972284463
2856,a tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .,0,0.0003813788061961,roberta-mlm-loss,easy,0,0.6469784575283486
2857,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",0,0.0019576142076402,roberta-mlm-loss,easy,0,0.207183612068153
2858,"bad . very bad . stultifyingly , dumbfoundingly , mind-numbingly bad .",0,0.0016747082117944,roberta-mlm-loss,easy,0,0.532139728210909
2859,"doesn't deliver a great story , nor is the action as gripping as in past seagal films .",0,0.0041165295988321,roberta-mlm-loss,easy,0,0.4459353395299952
2860,"screenwriter maureen tilyou , director martin duffy and an extremely competent cast handle the controversial aspects of the topic in an even-handed manner .",0,0.0061956769786775,roberta-mlm-loss,medium,0,0.5566834977570485
2861,"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure .",0,0.0015666371909901,roberta-mlm-loss,easy,0,0.4445759184445292
2862,"as adapted by kevin molony from simon leys' novel "" the death of napoleon "" and directed by alan taylor , napoleon's journey is interesting but his parisian rebirth is stillborn",0,0.0229901690036058,roberta-mlm-loss,medium,0,0.6929954793748563
2863,"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be .",0,0.2140005677938461,roberta-mlm-loss,hard,0,0.3360581609322121
2866,the lousy john q all but spits out denzel washington's fine performance in the title role .,0,0.5405462980270386,roberta-mlm-loss,hard,0,0.514921489490621
2868,"bears resemblance to , and shares the weaknesses of , too many recent action-fantasy extravaganzas in which special effects overpower cogent story-telling and visual clarity during the big action sequences .",0,0.0959925055503845,roberta-mlm-loss,hard,0,0.512174392941382
2869,flaunts its quirky excesses like a new year's eve drunk sporting a paper party hat .,0,0.0187500827014446,roberta-mlm-loss,medium,0,0.6924965297466636
2870,director nalin pan doesn't do much to weigh any arguments one way or the other . he simply presents his point of view that ayurveda works . no question .,0,0.190326303243637,roberta-mlm-loss,hard,0,0.4784413724697679
2873,a chaotic panorama that's too busy flying a lot of metaphoric flags .,0,0.0260536093264818,roberta-mlm-loss,medium,0,0.691816612069067
2874, . . . ( like ) channel surfing between the discovery channel and a late-night made-for-cable action movie .,0,0.2474869042634964,roberta-mlm-loss,hard,0,0.533527179555089
2876,anyone who professes to love movies should see alexander sokurov's russian ark .,0,0.0013875233707949,roberta-mlm-loss,easy,0,0.690809091755094
2877,tsai convincingly paints a specifically urban sense of disassociation here .,0,0.469831258058548,roberta-mlm-loss,hard,0,0.6147070670417558
2879,not even steven spielberg has dreamed up such blatant and sickening product placement in a movie .,0,0.001726645277813,roberta-mlm-loss,easy,0,0.5522362562919243
2881,"a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise .",0,0.0164583399891853,roberta-mlm-loss,medium,0,0.4455026603363292
2884,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",0,0.0033801256213337,roberta-mlm-loss,easy,0,0.6558480641391573
2885,"without shakespeare's eloquent language , the update is dreary and sluggish .",0,0.0051247300580143,roberta-mlm-loss,easy,0,0.6749069436342197
2887,"despite its raucous intent , xxx is as conventional as a nike ad and as rebellious as spring break .",0,0.0051826238632202,roberta-mlm-loss,easy,0,0.6931151398579688
2889,"cho , a clarion voice of reason in an unreasonable world , has a rare comic brilliance , incisiveness and relatability .",0,0.2023012489080429,roberta-mlm-loss,hard,0,0.6928470802774813
2890,tuck everlasting achieves a delicate balance of romantic innocence and philosophical depth .,0,0.955136239528656,roberta-mlm-loss,hard,0,0.6494955373711893
2891,"for a story set at sea , ghost ship is pretty landbound , with its leaden acting , dull exposition and telegraphed 'surprises . '",0,0.0529046505689621,roberta-mlm-loss,medium,0,0.6342865439467031
2892,"who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .",0,0.2147127240896225,roberta-mlm-loss,hard,0,0.40449834533096674
2893,it's the kind of pigeonhole-resisting romp that hollywood too rarely provides .,0,0.0047366400249302,roberta-mlm-loss,easy,0,0.44329220112047113
2894,"as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .",0,0.005755400750786,roberta-mlm-loss,medium,0,0.6428760109310592
2895,"it has the charm of the original american road movies , feasting on the gorgeous , ramshackle landscape of the filmmaker's motherland .",0,0.0122276227921247,roberta-mlm-loss,medium,0,0.4489223747083336
2896,"este  apenas mais um ( longo ) episdio do programa da mtv . a nica diferena  que , desta vez , a paramount teve o mau gosto de exibi-lo nos cinemas .",0,0.5652852058410645,roberta-mlm-loss,hard,0,0.6371852196537435
2899,feels as if the inmates have actually taken over the asylum .,0,0.0024265046231448,roberta-mlm-loss,easy,0,0.6818308207867507
2900,"even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .",0,0.070359282195568,roberta-mlm-loss,medium,0,0.640807360638933
2902,too sincere to exploit its subjects and too honest to manipulate its audience .,0,0.0114162405952811,roberta-mlm-loss,medium,0,0.5234249583753291
2904,"[moore's] better at fingering problems than finding solutions . but though he only scratches the surface , at least he provides a strong itch to explore more .",0,0.1612241268157959,roberta-mlm-loss,hard,0,0.6568819089235497
2905,"it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .",0,0.003783683758229,roberta-mlm-loss,easy,0,0.6276969129110496
2909,the hypnotic imagery and fragmentary tale explore the connections between place and personal identity .,0,0.023702573031187,roberta-mlm-loss,medium,0,0.6919450730517922
2914,"by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .",0,0.0013578279176726,roberta-mlm-loss,easy,0,0.5026330108591386
2915,what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,0,0.814865231513977,roberta-mlm-loss,hard,0,0.42715557960581807
2916,"escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions .",0,0.0084163965657353,roberta-mlm-loss,medium,0,0.6788182526044955
2919,"jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically .",0,0.0318830907344818,roberta-mlm-loss,medium,0,0.5512321268108178
2920,"the perfect vehicle for berling and bouquet , and both are superb .",0,0.235510379076004,roberta-mlm-loss,hard,0,0.6846947144737963
2922,the vistas are sweeping and the acting is far from painful .,0,0.0018883559387177,roberta-mlm-loss,easy,0,0.5241670647066142
2924,"it's shocking , intense , and totally creepy , yet compelling and sad . jeremy renner gives a career-making performance .",0,0.0009655897156335,roberta-mlm-loss,easy,0,0.43323020788582145
2925,its heart is in the right place and the lack of cynicism comes as a pleasant surprise .,0,0.0027031078934669,roberta-mlm-loss,easy,0,0.6342125288613066
2926,"an earnest , heartrending look at the divide between religious fundamentalists and their gay relatives . it's also heavy-handed and devotes too much time to bigoted views .",0,0.004388999659568,roberta-mlm-loss,easy,0,0.6680567766470042
2927,"it's a square , sentimental drama that satisfies , as comfort food often can .",0,0.0575929470360279,roberta-mlm-loss,medium,0,0.6442832776591605
2930,"a solid , psychological action film from hong kong .",0,0.0115201128646731,roberta-mlm-loss,medium,0,0.3893699057380677
2932,"[denis] might be off her nut , but she can sure make an interesting film , a la davids lynch and cronenberg .",0,0.0464599281549453,roberta-mlm-loss,medium,0,0.4439508161646546
2933,hilarious musical comedy though stymied by accents thick as mud .,0,0.0014050919562578,roberta-mlm-loss,easy,0,0.6149463984275801
2936,that rara avis : the intelligent romantic comedy with actual ideas on its mind .,0,0.0392998754978179,roberta-mlm-loss,medium,0,0.4648204153907378
2939,"broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed .",0,0.0072606857866048,roberta-mlm-loss,medium,0,0.6750836776674061
2941,robert harmon's less-is-more approach delivers real bump-in -the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film's thick shadows .,0,0.5180855393409729,roberta-mlm-loss,hard,0,0.6436392562815045
2943,the film doesn't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal .,0,0.0205268152058124,roberta-mlm-loss,medium,0,0.4729937782800123
2944,"it's not life-affirming  its vulgar and mean , but i liked it .",0,0.2730617225170135,roberta-mlm-loss,hard,0,0.6919347079707754
2945,a well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity .,0,0.0006341634434647,roberta-mlm-loss,easy,0,0.3862087588799649
2947,"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",0,0.0021022758446633,roberta-mlm-loss,easy,0,0.41818204542693227
2948,"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",0,0.1058873981237411,roberta-mlm-loss,hard,0,0.6296913803938085
2950,eric byler's nuanced pic avoids easy sentiments and explanations . . .,0,0.3707865178585052,roberta-mlm-loss,hard,0,0.687582150962916
2951,amazing ? not quite . but this film sure is lovely .,0,0.0014186506159603,roberta-mlm-loss,easy,0,0.23477225135185853
2952,"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .",0,0.0076424586586654,roberta-mlm-loss,medium,0,0.6863778556238874
2954,"uplifting as only a document of the worst possibilities of mankind can be , and among the best films of the year .",0,0.009276988916099,roberta-mlm-loss,medium,0,0.6286871914565016
2956,"wes craven's presence is felt ; not the craven of 'a nightmare on elm street' or 'the hills have eyes , ' but the sad schlock merchant of 'deadly friend . '",0,0.1109638437628746,roberta-mlm-loss,hard,0,0.6832625026610799
2957,"dialogue-heavy and too cerebral for its own good -- or , at any rate , too cerebral for its racy subject matter .",0,0.0002977164986077,roberta-mlm-loss,easy,0,0.35970904064404857
2958,"when the precise nature of matthew's predicament finally comes into sharp focus , the revelation fails to justify the build-up .",0,0.0020960145629942,roberta-mlm-loss,easy,0,0.6859908791880764
2960,"though talk in the film often turns to death , khatra's enthusiasm and love of life keep the movie surprisingly upbeat .",0,0.1788941323757171,roberta-mlm-loss,hard,0,0.49433285629759693
2962," . . . plays like a badly edited , 91-minute trailer ( and ) the director can't seem to get a coherent rhythm going . in fact , it doesn't even seem like she tried .",0,0.0166078861802816,roberta-mlm-loss,medium,0,0.3849162382893896
2963,"measured against practically any like-themed film other than its oscar-sweeping franchise predecessor the silence of the lambs , red dragon rates as an exceptional thriller .",0,0.3377063274383545,roberta-mlm-loss,hard,0,0.33508771359503886
2964," "" analyze that "" is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .",0,0.2381962090730667,roberta-mlm-loss,hard,0,0.4307820972370612
2965,"godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .",0,0.719591498374939,roberta-mlm-loss,hard,0,0.536535622613469
2966,little more than a super-sized infomercial for the cable-sports channel and its summer x games .,0,0.5209481716156006,roberta-mlm-loss,hard,0,0.672271174464366
2968,"a compelling , moving film that respects its audience and its source material .",0,0.0007324516773223,roberta-mlm-loss,easy,0,0.09642847942828384
2970,"overall , it's a wacky and inspired little film that works effortlessly at delivering genuine , acerbic laughs .",0,0.0075544058345258,roberta-mlm-loss,medium,0,0.3290355940521183
2972,"though the characters are sometimes forced into madcap situations for the sake of adding yuks , the film works best when the protagonists are just being themselves",0,0.0022369339130818,roberta-mlm-loss,easy,0,0.3704931609780988
2974,"a moving essay about the specter of death , especially suicide .",0,0.0002323932421859,roberta-mlm-loss,easy,0,0.6929585831925844
2975,cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .,0,0.5743057727813721,roberta-mlm-loss,hard,0,0.6511359697860584
2980,"a series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story .",0,0.0009464132017455,roberta-mlm-loss,easy,0,0.6503338445511216
2981,"the material couldn't possibly be more engaging , the implications of a "" by marlowe "" verdict positively earth-shattering .",0,0.541654109954834,roberta-mlm-loss,hard,0,0.5940987491553497
2982,"from the opening scenes , it's clear that all about the benjamins is a totally formulaic movie .",0,0.1476743966341018,roberta-mlm-loss,hard,0,0.3703585513108372
2983,"while it regards 1967 as the key turning point of the 20th century , and returns again and again to images of dissidents in the streets , it's alarmingly current .",0,0.0109131671488285,roberta-mlm-loss,medium,0,0.6794332170057213
2984,"not for all tastes . but i , for one , was hooked by this fish's tale .",0,0.0023220649454742,roberta-mlm-loss,easy,0,0.6897840363074674
2988,perhaps even the slc high command found writer-director mitch davis's wall of kitsch hard going .,0,0.0046500195749104,roberta-mlm-loss,easy,0,0.6882307853155182
2990,"what a concept , what an idea , what a thrill ride . this is a more fascinating look at the future than "" bladerunner "" and one of the most high-concept sci fi adventures attempted for the screen .",0,0.0021023515146225,roberta-mlm-loss,easy,0,0.4490702704182321
2992,"truth is stranger than fiction , so the old saying goes . in 'catch me if you can , ' it's also more entertaining .",0,0.0143156722187995,roberta-mlm-loss,medium,0,0.675793433725489
2993,what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks ( at least during their '70s heyday ) comes across as lame and sophomoric in this debut indie feature .,0,0.0737736076116561,roberta-mlm-loss,medium,0,0.6618109951489408
2994,"in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good .",0,0.4127967655658722,roberta-mlm-loss,hard,0,0.2238851687137665
2998,not a bad way to spend a couple of hours .,0,0.0041538910008966,roberta-mlm-loss,easy,0,0.6712127573096909
3000,"a compassionate , moving portrait of an american ( and an america ) always reaching for something just outside his grasp .",0,0.0045168870128691,roberta-mlm-loss,easy,0,0.6269177685111511
3001,"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .",0,0.0074132541194558,roberta-mlm-loss,medium,0,0.5986971246591372
3002, ( e . t . ) stands as a perfect movie-going experience that i don't believe will ever show signs of age .,0,0.0632250979542732,roberta-mlm-loss,medium,0,0.45035084453944163
3003,"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",0,0.1875035613775253,roberta-mlm-loss,hard,0,0.6759356435474582
3004,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults .",0,0.0041998312808573,roberta-mlm-loss,easy,0,0.4482608948305211
3005,sweet home alabama certainly won't be remembered as one of [witherspoon's] better films .,0,0.2786725759506225,roberta-mlm-loss,hard,0,0.49785426390021903
3006,dense and enigmatic . . . elusive . . . stagy and stilted,0,0.0171216912567615,roberta-mlm-loss,medium,0,0.6919370411053304
3007,"depressive , slow , darkly funny , unyielding in its formal rigor , and unsettlingly beautiful .",0,0.0039621251635253,roberta-mlm-loss,easy,0,0.6078006218106766
3010,"in the affable maid in manhattan , jennifer lopez's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly a-list players .",0,0.0438900962471962,roberta-mlm-loss,medium,0,0.6902957426100933
3012,the kind of sweet-and-sour insider movie that film buffs will eat up like so much gelati .,0,0.5550578236579895,roberta-mlm-loss,hard,0,0.10560931631711451
3013,"a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history .",0,0.003392233280465,roberta-mlm-loss,easy,0,0.5050831370253511
3014,"a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .",0,0.11098063737154,roberta-mlm-loss,hard,0,0.567813598641707
3015,"muccino seems to be exploring the idea of why human beings long for what they don't have , and how this gets us in trouble . but even while his characters are acting horribly , he is always sympathetic .",0,0.0072625549510121,roberta-mlm-loss,medium,0,0.5178587340890912
3017,"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",0,0.0026397278998047,roberta-mlm-loss,easy,0,0.5199546761686054
3020," . . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .",0,0.0486635640263557,roberta-mlm-loss,medium,0,0.523650504149479
3021,"[kidd] can write dialogue , work skillfully with actors , and he has a pretty good handle on urban loneliness of the knowing , virulent new york city variety .",0,0.2653599381446838,roberta-mlm-loss,hard,0,0.6449943837348837
3022,"charlotte sometimes is a brilliant movie . it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .",0,0.0818565562367439,roberta-mlm-loss,hard,0,0.5512024877916971
3023,"it's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that .",0,0.0015595175791531,roberta-mlm-loss,easy,0,0.6300798105937231
3025,"as a film director , labute continues to improve .",0,0.2934964895248413,roberta-mlm-loss,hard,0,0.3926246823801431
3027,"the humor isn't as sharp , the effects not as innovative , nor the story as imaginative as in the original . but it could have been worse .",0,0.0119414646178483,roberta-mlm-loss,medium,0,0.3845452144385476
3028,the feature-length stretch . . . strains the show's concept .,0,0.0992319509387016,roberta-mlm-loss,hard,0,0.6609983305409988
3030,what's infuriating about full frontal is that it's too close to real life to make sense . what's invigorating about it is that it doesn't give a damn .,0,0.0044572670012712,roberta-mlm-loss,easy,0,0.6482769608347825
3033,"lejos del paraso es al mismo tiempo una fiesta para los ojos y odos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios .",0,0.3428962230682373,roberta-mlm-loss,hard,0,0.6845454627329443
3035,the film's snags and stumblings are more than compensated for by its wryly subversive tone .,0,0.0012377750826999,roberta-mlm-loss,easy,0,0.4179882194812051
3036,"hey , happy ! is great for stoners , queens , ravers and , yes , parties .",0,0.0175390485674142,roberta-mlm-loss,medium,0,0.6928942639089348
3037,"the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast isn't the least bit mesmerizing .",0,0.0034914757125079,roberta-mlm-loss,easy,0,0.5167718314461428
3042,"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .",0,0.0015322035178542,roberta-mlm-loss,easy,0,0.6318744914020763
3043, . . . the whole thing succeeded only in making me groggy .,0,0.0025342020671814,roberta-mlm-loss,easy,0,0.642907855847431
3044,"by the miserable standards to which the slasher genre has sunk , . . . actually pretty good . of course , by more objective measurements it's still quite bad .",0,0.0679627433419227,roberta-mlm-loss,medium,0,0.3915388426657224
3045,"maybe it is formula filmmaking , but there's nothing wrong with that if the film is well-crafted and this one is .",0,0.0512130595743656,roberta-mlm-loss,medium,0,0.2448346883482888
3046,"it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .",0,0.0007254325901158,roberta-mlm-loss,easy,0,0.30849548925363657
3047,"you might say tykwer has done all that heaven allows , if you wanted to make as anti-kieslowski a pun as possible . suffice to say its total promise is left slightly unfulfilled .",0,0.1445004940032959,roberta-mlm-loss,hard,0,0.6670853198554909
3050,"in gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .",0,0.0044515440240502,roberta-mlm-loss,easy,0,0.3713889377765134
3051,suffers from unlikable characters and a self-conscious sense of its own quirky hipness .,0,0.0039376313798129,roberta-mlm-loss,easy,0,0.37731332114384397
3052,"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play .",0,0.4805139899253845,roberta-mlm-loss,hard,0,0.5261336739717339
3053,comes off like a bad imitation of the bard .,0,0.0291237756609916,roberta-mlm-loss,medium,0,0.4115422495436152
3055,"tom green and an ivy league college should never appear together on a marquee , especially when the payoff is an unschooled comedy like stealing harvard , which fails to keep 80 minutes from seeming like 800 .",0,0.2539393007755279,roberta-mlm-loss,hard,0,0.587034997678419
3056,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",0,0.0155860446393489,roberta-mlm-loss,medium,0,0.5191848177649099
