index,text,score,difficulty_score,difficulty_strategy,difficulty
3083,"i'm not sure all about lily chou-chou made sense in my head , but it made sense in my heart .",0,0.008753422647714615,roberta-mlm-loss,medium
3084,"needless to say , the dramatics that follow are utter hooey .",0,0.010206098668277264,roberta-mlm-loss,medium
3085,a little more intensity and a little less charm would have saved this film a world of hurt .,0,0.002629965776577592,roberta-mlm-loss,easy
3086,"in auteil's less dramatic but equally incisive performance , he's a charismatic charmer likely to seduce and conquer .",0,0.0067971209064126015,roberta-mlm-loss,medium
3087,"it's too harsh to work as a piece of storytelling , but as an intellectual exercise -- an unpleasant debate that's been given the drive of a narrative and that's been acted out -- the believer is nothing less than a provocative piece of work .",0,0.256824791431427,roberta-mlm-loss,hard
3088,"stealing harvard is evidence that the farrelly bros . -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green's half-hearted movie career .",0,0.12585510313510895,roberta-mlm-loss,hard
3089,"it's got the brawn , but not the brains .",0,0.00410773791372776,roberta-mlm-loss,easy
3090,an entertaining and poignantly bittersweet take-down of a good man's midlife crisis .,0,0.0012242342345416546,roberta-mlm-loss,easy
3091,"alex nohe's documentary plays like a travelogue for what mostly resembles a real-life , big-budget nc-17 version of tank girl .",0,0.09617147594690323,roberta-mlm-loss,hard
3092,"hawke's film , a boring , pretentious waste of nearly two hours , doesn't tell you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes .",0,0.12397616356611252,roberta-mlm-loss,hard
3093,"there is a fine psychological thriller about divided loyalties and ambiguous identities buried with all the rubble and the maimed bodies , and mr . han and ms . kim play their slightly absurd roles with brisk sincerity",0,0.005451343022286892,roberta-mlm-loss,easy
3094,"you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this .",0,0.003985786344856024,roberta-mlm-loss,easy
3095,"this film is not a love letter for the slain rappers , it's a taunt -a call for justice for two crimes from which many of us have not yet recovered .",0,0.011599443852901459,roberta-mlm-loss,medium
3096, . . . the movie just seemed to be trying too hard to be something different . .,0,0.0002235742285847664,roberta-mlm-loss,easy
3097,"a kinetic drama that seems to wander aimlessly , beautifully until it crashes in an odd anti-climax befitting reality itself .",0,0.029271874576807022,roberta-mlm-loss,medium
3098,"a boring masquerade ball where normally good actors , even kingsley , are made to look bad .",0,0.28810298442840576,roberta-mlm-loss,hard
3099,this is a shrewd and effective film from a director who understands how to create and sustain a mood .,0,0.002252758014947176,roberta-mlm-loss,easy
3100,is there enough material to merit a documentary on the making of wilco's last album ?,0,0.49323898553848267,roberta-mlm-loss,hard
3101,"seeing it as a westerner is an enlightening , even liberating , experience .",0,0.0014508325839415193,roberta-mlm-loss,easy
3102,"director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together .",0,0.02526973746716976,roberta-mlm-loss,medium
3103,sheridan . . . smoothes over sources of conflict that could have lent the film a bit more depth .,0,0.0023993849754333496,roberta-mlm-loss,easy
3104,the solid filmmaking and convincing characters makes this a high water mark for this genre .,0,0.011639302596449852,roberta-mlm-loss,medium
3105,there's a vastness implied in metropolis that is just breathtaking .,0,0.0025515942834317684,roberta-mlm-loss,easy
3106,williams has now proven that he can play creepy with the best of them .,0,0.16930685937404633,roberta-mlm-loss,hard
3107,"a "" home alone "" film that is staged like "" rosemary's baby , "" but is not as well-conceived as either of those films .",0,0.010006981901824474,roberta-mlm-loss,medium
3108,"even if you don't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .",0,0.008122916333377361,roberta-mlm-loss,medium
3109,"the movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .",0,0.0012835775269195437,roberta-mlm-loss,easy
3110,son of the bride manages to be affectionate without drawing too deeply from a well of sugar and schmaltz .,0,0.11720025539398193,roberta-mlm-loss,hard
3111,"the graphic carnage and re-creation of war-torn croatia is uncomfortably timely , relevant , and sickeningly real .",0,0.09201996773481369,roberta-mlm-loss,hard
3112,"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report .",0,0.08912371098995209,roberta-mlm-loss,hard
3113,well-shot but badly written tale set in a future ravaged by dragons .,0,0.0018884544260799885,roberta-mlm-loss,easy
3114,"suggests puns about ingredients and soup and somebody being off their noodle , but let's just say the ingredients don't quite add up to a meal .",0,0.005580239929258823,roberta-mlm-loss,easy
3115,"bluer than the atlantic and more biologically detailed than an autopsy , the movie . . . is , also , frequently hilarious .",0,0.021153250709176064,roberta-mlm-loss,medium
3116,"as in his other searingly intelligent docs , dong presents the facts in an admirably clear-eyed way .",0,0.012089550495147705,roberta-mlm-loss,medium
3117,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .,0,0.004815040621906519,roberta-mlm-loss,easy
3118,"children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers .",0,0.37757065892219543,roberta-mlm-loss,hard
3119,"ao sair do cinema , eu estava feliz e com saudades de um tempo em que , para mim , a existncia de papai noel era um fato inquestionvel .",0,0.49134016036987305,roberta-mlm-loss,hard
3120,the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal .,0,0.08799397945404053,roberta-mlm-loss,hard
3121,"a strong first quarter , slightly less so second quarter , and average second half .",0,0.019494520500302315,roberta-mlm-loss,medium
3122,talk to her manages to be female-centric even as it explores the lives of men .,0,0.05951588600873947,roberta-mlm-loss,medium
3123,"if the plot seems a bit on the skinny side , that's because panic room is interested in nothing more than sucking you inand making you sweat .",0,0.13509751856327057,roberta-mlm-loss,hard
3124,"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .",0,0.08238410204648972,roberta-mlm-loss,hard
3125," "" the ring "" is pretty much an english-language copy of the film that inspired it , and it carries the same strengths and flaws .",0,0.1133299246430397,roberta-mlm-loss,hard
3126,an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,0,0.0012889895588159561,roberta-mlm-loss,easy
3127,mark pellington's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth .,0,0.06732027232646942,roberta-mlm-loss,medium
3128,looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights .,0,0.019885219633579254,roberta-mlm-loss,medium
3129,it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,0,0.012413323856890202,roberta-mlm-loss,medium
3130,"mr . deeds is not really a film as much as it is a loose collection of not-so-funny gags , scattered moments of lazy humor .",0,0.7017542123794556,roberta-mlm-loss,hard
3131,while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo-jumbo . . . broad streaks of common sense emerge with unimpeachable clarity .,0,0.03817922994494438,roberta-mlm-loss,medium
3132,just an average comedic dateflick but not a waste of time .,0,0.035002827644348145,roberta-mlm-loss,medium
3133,"what emerges is not only a portrait of some of the more colorful denizens of mayport , florida , but also a moving examination of the power of art to transform lives .",0,0.0410381555557251,roberta-mlm-loss,medium
3134, . . . the picture's cleverness is ironically muted by the very people who are intended to make it shine .,0,0.005421055015176535,roberta-mlm-loss,easy
3135,"it's hard to pity the 'plain' girl who becomes a ravishing waif after applying a smear of lip-gloss . rather , pity anyone who sees this mishmash .",0,0.008745156228542328,roberta-mlm-loss,medium
3136,one of the film's strongest achievements is the way it manages to get so much mileage out of such a simple concept as spirals .,0,0.0018471888033673167,roberta-mlm-loss,easy
3137,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichs disappear into the vertiginous perspectives opened up by the photography .",0,0.04082627594470978,roberta-mlm-loss,medium
3138,"broomfield seems to uncover a massive scoop here , revealing the multitude of people involved and the possible motivations behind the killings of his titular subjects .",0,0.04230351001024246,roberta-mlm-loss,medium
3139,one just waits grimly for the next shock without developing much attachment to the characters .,0,0.007192614488303661,roberta-mlm-loss,medium
3140,"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right .",0,0.0022222367115318775,roberta-mlm-loss,easy
3141,"the actors don't inhabit their roles -- they're trapped by them , forced to change behavior in bizarre unjustified fashion and spout dialog that consists mostly of platitudes .",0,0.10688692331314087,roberta-mlm-loss,hard
3142,"the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of .",0,0.013431684114038944,roberta-mlm-loss,medium
3143,cletis is playful but highly studied and dependent for its success on a patient viewer .,0,0.12865488231182098,roberta-mlm-loss,hard
3144,"we're not talking a disney treasure here , but if treasure planet falls short of gem status , it should provide youngsters with a reasonable amount of diversion .",0,0.07104846090078354,roberta-mlm-loss,medium
3145,"i liked the original short story but this movie , even at an hour and twenty-some minutes , it's too long and it goes nowhere .",0,0.002023121574893594,roberta-mlm-loss,easy
3146,"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media . . . to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",0,0.04391228407621384,roberta-mlm-loss,medium
3147,"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",0,0.0022957827895879745,roberta-mlm-loss,easy
3148,"[toback's] fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard . . . blends uneasily with the titillating material .",0,0.00989671889692545,roberta-mlm-loss,medium
3149,reign of fire may well be the most grim dragon movie ever made -- and it's all the more effective for the filmmakers' decision to play it straight .,0,0.010558578185737133,roberta-mlm-loss,medium
3150,"while some of the subplots are very sketchy and the motivations of some of the characters are not clear , it is a journey worth taking because of the wondrous imagery .",0,0.0005749652627855539,roberta-mlm-loss,easy
3151,able to provide insight into a fascinating part of theater history .,0,0.007741005625575781,roberta-mlm-loss,medium
3152,"the film brilliantly shines on all the characters , as the direction is intelligently accomplished .",0,0.0018685933900997043,roberta-mlm-loss,easy
3153,"there's a solid woman- finding-herself story somewhere in here , but you'd have to dig pretty deep to uncover it .",0,0.37316378951072693,roberta-mlm-loss,hard
3154,the fetid underbelly of fame has never looked uglier .,0,0.0009167743264697492,roberta-mlm-loss,easy
3155,"like a tarantino movie with heart , alias betty is richly detailed , deftly executed and utterly absorbing .",0,0.5077694058418274,roberta-mlm-loss,hard
3156,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it's a spirited film and a must-see .",0,0.026427214965224266,roberta-mlm-loss,medium
3157,"occasionally funny , always very colorful and enjoyably overblown in the traditional almodvar style .",0,0.3153613209724426,roberta-mlm-loss,hard
3158,"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation .",0,0.020254535600543022,roberta-mlm-loss,medium
3159,bears is even worse than i imagined a movie ever could be .,0,0.0007459576008841395,roberta-mlm-loss,easy
3160,a grimly competent and stolid and earnest military courtroom drama .,0,0.0011243131011724472,roberta-mlm-loss,easy
3161,a film that takes you inside the rhythms of its subject : you experience it as you watch .,0,0.04885348677635193,roberta-mlm-loss,medium
3162,"it's a lovely , sad dance highlighted by kwan's unique directing style .",0,0.006647417321801186,roberta-mlm-loss,medium
3163,"liman , of swingers and go , makes his big-budget action film debut something of a clunker as he delivers a long , low-heat chase , interrupted by a middling car chase .",0,0.4031796455383301,roberta-mlm-loss,hard
3164,"a canny , derivative , wildly gruesome portrait of a london sociopath who's the scariest of sadists .",0,0.010751109570264816,roberta-mlm-loss,medium
3165,"woody allen's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz .",0,0.015320487320423126,roberta-mlm-loss,medium
3166,"the far future may be awesome to consider , but from period detail to matters of the heart , this film is most transporting when it stays put in the past .",0,0.41436606645584106,roberta-mlm-loss,hard
3167,"this is a harrowing movie about how parents know where all the buttons are , and how to push them .",0,0.003964511211961508,roberta-mlm-loss,easy
3168,was it too much to ask to have one tank blow up one dragon ? what the hell ? !,0,0.001704134396277368,roberta-mlm-loss,easy
3169,"it's sobering , particularly if anyone still thinks this conflict can be resolved easily , or soon .",0,0.0011488154996186495,roberta-mlm-loss,easy
3170,"a movie that will surely be profane , politically charged music to the ears of cho's fans .",0,0.6158733367919922,roberta-mlm-loss,hard
3171,credit director ramsay for taking the sometimes improbable story and making it feel realistic .,0,0.10529142618179321,roberta-mlm-loss,hard
3172,"the film is rich with colorful characters and enlivened by its strong , convincing picture of rural trinidad .",0,0.006659317761659622,roberta-mlm-loss,medium
3173,"both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .",0,0.004802790470421314,roberta-mlm-loss,easy
3174,"true to its animatronic roots : . . . as stiff , ponderous and charmless as a mechanical apparatus . . . 'the country bears' should never have been brought out of hibernation .",0,0.03270905837416649,roberta-mlm-loss,medium
3175,"it's not that waiting for happiness is a bad film , because it isn't . it's just incredibly dull .",0,0.006621536333113909,roberta-mlm-loss,medium
3176,"i'm not a fan of the phrase 'life affirming' because it usually means 'schmaltzy , ' but real women have curves truly is life affirming .",0,0.18044383823871613,roberta-mlm-loss,hard
3177,an instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .,0,0.01496474351733923,roberta-mlm-loss,medium
3178,"seagal , who looks more like danny aiello these days , mumbles his way through the movie .",0,0.028141818940639496,roberta-mlm-loss,medium
3179,the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,0,0.015942687168717384,roberta-mlm-loss,medium
3180,"it's a fascinating look into what spielberg truly loves , but it's not so much a masterpiece as a nice milestone .",0,0.013032982125878334,roberta-mlm-loss,medium
3181,"sum "" is jack ryan's "" do-over . "" give credit to everyone from robinson down to the key grip that this bold move works . especially give credit to affleck .",0,0.39606791734695435,roberta-mlm-loss,hard
3182,"the film delivers what it promises : a look at the "" wild ride "" that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .",0,0.0036933727096766233,roberta-mlm-loss,easy
3183,"leading a double life in an american film only comes to no good , but not here . matters play out realistically if not always fairly .",0,0.3885602653026581,roberta-mlm-loss,hard
3184,"colorful , energetic and sweetly whimsical . . . the rare sequel that's better than its predecessor .",0,0.00924588367342949,roberta-mlm-loss,medium
3185,"though it inspires some ( out-of-field ) creative thought , the film is -- to its own detriment -- much more a cinematic collage than a polemical tract .",0,0.0014175324467942119,roberta-mlm-loss,easy
3186,"kids five and up will be delighted with the fast , funny , and even touching story . parents may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults .",0,0.015054726041853428,roberta-mlm-loss,medium
3187,"a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",0,0.0016837454168125987,roberta-mlm-loss,easy
3188,sam mendes has become valedictorian at the school for soft landings and easy ways out .,0,1.0743155479431152,roberta-mlm-loss,hard
3189,"no earth-shattering accomplishment , but an unusually smart movie that the whole family can go to without a single person getting bored or talked down to .",0,0.0049782306887209415,roberta-mlm-loss,easy
3190,"a haunting , rich film . . . [fraser] and caine blend beautifully with their sweet-and-sour mix of acting .",0,0.010677127167582512,roberta-mlm-loss,medium
3191,"the story is familiar from its many predecessors ; like them , it eventually culminates in the not-exactly -stunning insight that crime doesn't pay .",0,0.0036106612533330917,roberta-mlm-loss,easy
3192,the first fatal attraction was vile enough . do we really need the tiger beat version ?,0,0.3306461572647095,roberta-mlm-loss,hard
3193,"scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf .",0,0.14077824354171753,roberta-mlm-loss,hard
3194,"imax films can sometimes feel like a gimmick , but this is one subject that demands a scope as big as the imagination .",0,0.016962938010692596,roberta-mlm-loss,medium
3195,"the movie turns out to be [assayas'] homage to the gallic 'tradition of quality , ' in all its fusty squareness .",0,0.16064570844173431,roberta-mlm-loss,hard
3196,"e . t . works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .",0,0.26228082180023193,roberta-mlm-loss,hard
3197,"a depraved , incoherent , instantly disposable piece of hackery .",0,0.004635560791939497,roberta-mlm-loss,easy
3198,"if you want a movie time trip , the 1960 version is a far smoother ride .",0,0.17179721593856812,roberta-mlm-loss,hard
3199,sort of an existential version of a seinfeld episode .,0,0.004129096399992704,roberta-mlm-loss,easy
3200,"opens as promising as any war/adventure film you'll ever see and dissolves into a routine courtroom drama , better suited for a movie titled "" glory : a soldier's story . """,0,0.19208559393882751,roberta-mlm-loss,hard
3201,"as the national media become more sedate and incurious , this country desperately needs a gadfly like moore . indeed , we need more like him .",0,0.015656033530831337,roberta-mlm-loss,medium
3202,the hot topics of the plot are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty .,0,0.14910654723644257,roberta-mlm-loss,hard
3203,"the rookie feels like baseball itself : sort of boring , sort of stately , yet possessed of an ineffable poetry that speaks to the young heart of old men and their sons .",0,0.23562374711036682,roberta-mlm-loss,hard
3204,"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",0,0.3529345989227295,roberta-mlm-loss,hard
3205,"there's a disreputable air about the whole thing , and that's what makes it irresistible .",0,0.0018764834385365248,roberta-mlm-loss,easy
3206,ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese 'cultural revolution . ',0,0.26250994205474854,roberta-mlm-loss,hard
3207,"harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality .",0,0.04723324626684189,roberta-mlm-loss,medium
3208,most of the things that made the original men in black such a pleasure are still there .,0,0.012181361205875874,roberta-mlm-loss,medium
3209,"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .",0,0.030149541795253754,roberta-mlm-loss,medium
3210,"a witty and suspenseful tone poem with a magnetic isabelle huppert as a perverse , central character .",0,0.02082948572933674,roberta-mlm-loss,medium
3211,"a movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats .",0,0.0003253721515648067,roberta-mlm-loss,easy
3212,a film for all who care about the world their children and grandchildren will inherit .,0,0.002250419231131673,roberta-mlm-loss,easy
3213,the film favors the scientific over the spectacular ( visually speaking ) .,0,0.0039062013383954763,roberta-mlm-loss,easy
3214,the project's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .,0,0.643812358379364,roberta-mlm-loss,hard
3215,"there's a heavy stench of 'been there , done that' hanging over the film . it's everything you'd expect -- but nothing more .",0,0.003244916908442974,roberta-mlm-loss,easy
3216,daughter from danang sticks with its subjects a little longer and tells a deeper story,0,1.4322428703308105,roberta-mlm-loss,hard
3217,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming .",0,0.0013442381750792265,roberta-mlm-loss,easy
3218,"succumbs to the same kind of maudlin , sentimental mysticism that mars the touched by an angel school of non-god spiritual-uplift movies .",0,0.45724648237228394,roberta-mlm-loss,hard
3219,life on the rez is no picnic : this picture shows you why .,0,0.0034755654633045197,roberta-mlm-loss,easy
3220,it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .,0,0.42273297905921936,roberta-mlm-loss,hard
3221,"solondz is without doubt an artist of uncompromising vision , but that vision is beginning to feel , if not morally bankrupt , at least terribly monotonous .",0,0.31965264678001404,roberta-mlm-loss,hard
3222,"a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels .",0,0.02430051565170288,roberta-mlm-loss,medium
3223,this formulaic chiller will do little to boost stallone's career .,0,0.9453084468841553,roberta-mlm-loss,hard
3224,"a painting brought to life , the tracker is an enigmatic visual essay set on a vast australian landscape .",0,0.2069508582353592,roberta-mlm-loss,hard
3225,"though in some ways similar to catherine breillat's fat girl , rain is the far superior film .",0,0.344392329454422,roberta-mlm-loss,hard
3226,less a study in madness or love than a study in schoolgirl obsession .,0,0.002719285897910595,roberta-mlm-loss,easy
3227,"talk to her is so darned assured , we have absolutely no idea who the main characters are until the film is well under way -- and yet it's hard to stop watching .",0,0.14207127690315247,roberta-mlm-loss,hard
3228,[nesbitt's is] one of those performances that simply 'is . ',0,0.6394631266593933,roberta-mlm-loss,hard
3229,scores by marshaling facts that speak for themselves . and they don't speak kindly .,0,0.006660317070782185,roberta-mlm-loss,medium
3230,"twohy is not only skilled at building and maintaining suspense , he's also aware that a cast chock full of experienced character actors is the right fit for a haunted sub flick .",0,0.4097660779953003,roberta-mlm-loss,hard
3231,effectively feeds our senses with the chilling sights and sounds from within the camp to create a completely numbing experience .,0,0.0015541351167485118,roberta-mlm-loss,easy
3232,this rough trade punch-and-judy act didn't play well then and it plays worse now .,0,0.004011175129562616,roberta-mlm-loss,easy
3233,"as charming , humorous and heimisch as its nomadic subjects .",0,0.145835742354393,roberta-mlm-loss,hard
3234,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",0,0.020182661712169647,roberta-mlm-loss,medium
3235,"this is so de palma . if you love him , you'll like it . if you don't . . . well , skip to another review .",0,0.025501063093543053,roberta-mlm-loss,medium
3236,"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",0,0.11304683238267899,roberta-mlm-loss,hard
3237,"it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van .",0,0.26228663325309753,roberta-mlm-loss,hard
3238,"it's not that kung pow isn't funny some of the time -- it just isn't any funnier than bad martial arts movies are all by themselves , without all oedekerk's impish augmentation .",0,0.23329029977321625,roberta-mlm-loss,hard
3239,davis has filled out his cast with appealing fresh faces .,0,0.005571664776653051,roberta-mlm-loss,easy
3240,"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox .",0,0.006830716039985418,roberta-mlm-loss,medium
3241,"para analizar esta pelcula , es preciso separar dos criterios , el religioso y el cinematogrfico",0,0.7115887403488159,roberta-mlm-loss,hard
3242,"viewers of "" the ring "" are more likely to remember the haunting images than the plot holes .",0,0.011094043031334877,roberta-mlm-loss,medium
3243,"frustratingly , dridi tells us nothing about el gallo other than what emerges through his music .",0,0.42995116114616394,roberta-mlm-loss,hard
3244,boasts eye-catching art direction but has a forcefully quirky tone that quickly wears out its limited welcome .,0,0.6343716382980347,roberta-mlm-loss,hard
3245,"it's a more believable scenario for infidelity than most such movies , and aniston gives her all to the role .",0,0.00530777545645833,roberta-mlm-loss,easy
3246,"you can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down .",0,0.003916550427675247,roberta-mlm-loss,easy
3247,"reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but that barely makes it any less entertaining .",0,0.029743099585175514,roberta-mlm-loss,medium
3248,"the problem is that for the most part , the film is deadly dull .",0,0.006220872048288584,roberta-mlm-loss,medium
3249,"its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie's presentation , which is way too stagy .",0,0.005785784218460321,roberta-mlm-loss,medium
3250,toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it's hard not to be carried away .,0,0.24059396982192993,roberta-mlm-loss,hard
3251,"the movie is a meditation on the love and envy that russia has always felt toward europe , and i won't pretend i got more than 30 percent of what was going on .",0,0.001657349755987525,roberta-mlm-loss,easy
3252,"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable .",0,0.29618820548057556,roberta-mlm-loss,hard
3253,suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .,0,0.5625326633453369,roberta-mlm-loss,hard
3254,poor ben bratt couldn't find stardom if mapquest emailed him point-to-point driving directions .,0,0.12063010036945343,roberta-mlm-loss,hard
3255,the film is so bad it doesn't improve upon the experience of staring at a blank screen .,0,0.0019465284422039986,roberta-mlm-loss,easy
3256,"all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .",0,0.6589589715003967,roberta-mlm-loss,hard
3257,"what is unique about his secret life is that an assumption of intelligence , tolerance , and acceptance is already made , and thus the movie can focus on telling a compelling story .",0,0.0016646183794364333,roberta-mlm-loss,easy
3258,it is compelling to be exposed to a film as bluntly honest and yet as paradoxically ordinary as last orders .,0,0.35920220613479614,roberta-mlm-loss,hard
3259,director roger michell does so many of the little things right that it's difficult not to cuss him out severely for bungling the big stuff .,0,0.0015548717929050326,roberta-mlm-loss,easy
3260,fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for .,0,0.12444417923688889,roberta-mlm-loss,hard
3261,"in this age of soulless , fx-driven action franchises raimi anachronistically emphasizes character development .",0,0.005126255564391613,roberta-mlm-loss,easy
3262,"if there was a flu shot for the blues , it might come in the form of this embraceable ode to loneliness and love regained .",0,0.5175873041152954,roberta-mlm-loss,hard
3263,"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels .",0,0.21012669801712036,roberta-mlm-loss,hard
3264,"the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel .",0,0.3628557622432709,roberta-mlm-loss,hard
3265,the experience of watching blobby old-school cgi animation in this superlarge format is just surreal enough to be diverting .,0,0.0024730598088353872,roberta-mlm-loss,easy
3266,"the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten .",0,0.0018020091811195016,roberta-mlm-loss,easy
3267,"what bloody sunday lacks in clarity , it makes up for with a great , fiery passion .",0,0.00481443153694272,roberta-mlm-loss,easy
3268,"aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend . when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .",0,0.3775750994682312,roberta-mlm-loss,hard
3269,you've seen it before : the ex-con who stumbles while striving to assimilate back into society . but writer-director joe maggio and his able cast makes you care about this man's sorry journey in virgil bliss .,0,0.18831831216812134,roberta-mlm-loss,hard
3270,apparently writer-director attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,0,0.29383838176727295,roberta-mlm-loss,hard
3271,"no aspirations to social import inform the movie version . this is a shameless sham , calculated to cash in on the popularity of its stars .",0,0.331557959318161,roberta-mlm-loss,hard
3272,"marlon brando has the godfather , laurence olivier has hamlet , and now tim allen has . . . santa claus .",0,0.005653780419379473,roberta-mlm-loss,medium
3273,red dragon makes one appreciate silence of the lambs .,0,0.0628054216504097,roberta-mlm-loss,medium
3274,"' . . . a great , participatory spectator sport . '",0,0.010655596852302551,roberta-mlm-loss,medium
3275,the story alone could force you to scratch a hole in your head .,0,0.0025642344262450933,roberta-mlm-loss,easy
3276,"so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated . not to mention absolutely refreshed .",0,0.10561966150999069,roberta-mlm-loss,hard
3277,"the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession .",0,0.003807654371485114,roberta-mlm-loss,easy
3278,"goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",0,0.2346564084291458,roberta-mlm-loss,hard
3279,with exquisite craftsmanship . . . olivier assayas has fashioned an absorbing look at provincial bourgeois french society .,0,0.617932140827179,roberta-mlm-loss,hard
3280,"we've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world's greatest teacher .",0,0.0018900256836786866,roberta-mlm-loss,easy
3281,"what is 100% missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",0,0.034667935222387314,roberta-mlm-loss,medium
3282,one of those joyous films that leaps over national boundaries and celebrates universal human nature .,0,0.0029055902268737555,roberta-mlm-loss,easy
3283,"star trek : nemesis meekly goes where nearly every star trek movie has gone before . wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0,0.056606587022542953,roberta-mlm-loss,medium
