index,text,score,difficulty_score,difficulty_strategy,dificulty
704,an unpleasant though sometimes effective psychological thriller that is noteworthy for being the film in which actress sandra bullock has gotten her act back together .,0,0.0892944410443306,roberta-mlm-loss,hard
705,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,0,0.0020012955646961927,roberta-mlm-loss,easy
706,"overall , it's a very entertaining , thought-provoking film with a simple message : god is love .",0,0.0051912409253418446,roberta-mlm-loss,easy
707,"great trash , one of those mediocre movies that in its own crass way is more enjoyable than most things that get nominated for oscars .",0,0.006831955164670944,roberta-mlm-loss,medium
708,an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .,0,0.0009114886051975191,roberta-mlm-loss,easy
709,"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .",0,0.014605934731662273,roberta-mlm-loss,medium
710,two badly interlocked stories drowned by all too clever complexity .,0,0.016455041244626045,roberta-mlm-loss,medium
711,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",0,0.6265972852706909,roberta-mlm-loss,hard
712,this dreadfully earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .,0,0.0033252211287617683,roberta-mlm-loss,easy
713,"if you liked the 1982 film then , you'll still like it now .",0,0.003092352533712983,roberta-mlm-loss,easy
714,martyr gets royally screwed and comes back for more .,0,0.0034889925736933947,roberta-mlm-loss,easy
715,evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .,0,0.00796648021787405,roberta-mlm-loss,medium
716,"it's a weepy , nail-biting story line that's all too familiar , although abbass portrays her character with strong conviction and carries the film gracefully .",0,0.04803159087896347,roberta-mlm-loss,medium
717,"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience .",0,0.5695586800575256,roberta-mlm-loss,hard
718,"carefully crafted , notably in its deft dramatic structuring , and has become timely in a way its maker could never have anticipated .",0,0.23838487267494202,roberta-mlm-loss,hard
719,"human nature is a goofball movie , in the way that malkovich was , but it tries too hard .",0,0.012418922036886215,roberta-mlm-loss,medium
720,"utilizing lots of complicated , well-choreographed steadicam shots , la salle directs with confidence -- this may yet be his true calling .",0,0.07985863089561462,roberta-mlm-loss,medium
721,"its audacious ambitions sabotaged by pomposity , steven soderbergh's space opera emerges as a numbingly dull experience .",0,0.0015105486381798983,roberta-mlm-loss,easy
722,"once she lets her love depraved leads meet , [denis'] story becomes a hopeless , unsatisfying muddle",0,0.204223170876503,roberta-mlm-loss,hard
723,"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",0,0.0013239294057711959,roberta-mlm-loss,easy
724,the type of dumbed-down exercise in stereotypes that gives the [teen comedy] genre a bad name .,0,0.0013568056747317314,roberta-mlm-loss,easy
725,"solid . isn't as groundbreaking as shiri , but has its moments .",0,0.19861896336078644,roberta-mlm-loss,hard
726," . . . just a big mess of a movie , full of images and events , but no tension or surprise .",0,0.03237961605191231,roberta-mlm-loss,medium
727,the movie is the strangest experience : a matter-of-fact thing that swallows you whole .,0,0.002059238962829113,roberta-mlm-loss,easy
728,"they're just a couple of cops in copmovieland , these two , but in narc , they find new routes through a familiar neighborhood .",0,0.6190230250358582,roberta-mlm-loss,hard
729,the pacing is often way off and there are too many bona fide groaners among too few laughs .,0,0.00418585492298007,roberta-mlm-loss,easy
730,a long slog for anyone but the most committed pokemon fan .,0,0.002883461071178317,roberta-mlm-loss,easy
731,"payne has created a beautiful canvas , and nicholson proves once again that he's the best brush in the business .",0,0.118132084608078,roberta-mlm-loss,hard
732,"the bourne identity shouldn't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood .",0,0.2642505168914795,roberta-mlm-loss,hard
733,"a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek ) .",0,0.05188089981675148,roberta-mlm-loss,medium
734,"leave it to the french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama .",0,0.4133535921573639,roberta-mlm-loss,hard
735,un thriller manqu qui tombe sur les nerfs presque ds la premire image .,0,0.3709867298603058,roberta-mlm-loss,hard
736,national lampoon's van wilder was better than we expected ; a 'not a total waste of money' kind of dateflick for those just hitting pre-collegiate years .,0,0.5145341753959656,roberta-mlm-loss,hard
737,"the importance of being earnest , so thick with wit it plays like a reading from bartlett's familiar quotations",0,0.5226151347160339,roberta-mlm-loss,hard
738,"for this sort of thing to work , we need agile performers , but the proficient , dull sorvino has no light touch , and rodan is out of his league .",0,0.06872047483921051,roberta-mlm-loss,medium
739,"one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning .",0,0.0015750185120850801,roberta-mlm-loss,easy
740,"barney has created a tour de force that is weird , wacky and wonderful .",0,0.006459605414420366,roberta-mlm-loss,medium
741,"the actors pull out all the stops in nearly every scene , but to diminishing effect . the characters never change .",0,0.0032490240409970284,roberta-mlm-loss,easy
742,"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",0,0.022284766659140587,roberta-mlm-loss,medium
743,"an uplifting drama . . . what antwone fisher isn't , however , is original .",0,0.46706610918045044,roberta-mlm-loss,hard
744,"deeply-rendered , distinctly three-dimensional performances . . . make "" altar boys "" very engaging even though the story is never quite compelling enough to draw you in on its own .",0,0.06998392939567566,roberta-mlm-loss,medium
745,a well-made but emotionally scattered film whose hero gives his heart only to the dog .,0,0.009700747206807137,roberta-mlm-loss,medium
746,"the performances are amiable and committed , and the comedy more often than not hits the bullseye .",0,0.0010407303925603628,roberta-mlm-loss,easy
747,"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .",0,0.010516551323235035,roberta-mlm-loss,medium
748,"it is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness .",0,0.002486750716343522,roberta-mlm-loss,easy
749,ranks among the best films ever made about the acting profession .,0,0.0012444222811609507,roberta-mlm-loss,easy
750,"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .",0,0.0015845650341361761,roberta-mlm-loss,easy
751,"mr . deeds is sure to give you a lot of laughs in this simple , sweet and romantic comedy .",0,0.8985193371772766,roberta-mlm-loss,hard
752,boasts enough funny dialogue and sharp characterizations to be mildly amusing .,0,0.0011206645285710692,roberta-mlm-loss,easy
753,"it is von sydow who gives intacto its gravity , resonance , soul .",0,0.8737556338310242,roberta-mlm-loss,hard
754,a compelling allegory about the last days of germany's democratic weimar republic .,0,0.0004201385600026697,roberta-mlm-loss,easy
755,it almost feels as if the movie is more interested in entertaining itself than in amusing us .,0,0.0029859887436032295,roberta-mlm-loss,easy
756,"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart .",0,0.02399611473083496,roberta-mlm-loss,medium
757,the story drifts so inexorably into cliches about tortured ( and torturing ) artists and consuming but impossible love that you can't help but become more disappointed as each overwrought new sequence plods on .,0,0.009125330485403538,roberta-mlm-loss,medium
758,"to the vast majority of more casual filmgoers , it will probably be a talky bore .",0,0.0013274230295792222,roberta-mlm-loss,easy
759,if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy !,0,0.0028574750758707523,roberta-mlm-loss,easy
760,a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls .,0,0.7598044872283936,roberta-mlm-loss,hard
761,"the two leads are almost good enough to camouflage the dopey plot , but so much naturalistic small talk , delivered in almost muffled exchanges , eventually has a lulling effect .",0,0.005984255112707615,roberta-mlm-loss,medium
762," . . . expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .",0,0.03302901238203049,roberta-mlm-loss,medium
763,comes . . . uncomfortably close to coasting in the treads of the bicycle thief .,0,0.19751960039138794,roberta-mlm-loss,hard
764,"at times a bit melodramatic and even a little dated ( depending upon where you live ) , ignorant fairies is still quite good-natured and not a bad way to spend an hour or two .",0,0.26118701696395874,roberta-mlm-loss,hard
765,"in addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .",0,0.0052701388485729694,roberta-mlm-loss,easy
766,"a fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .",0,0.063910573720932,roberta-mlm-loss,medium
767,"with a completely predictable plot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .",0,0.02636495977640152,roberta-mlm-loss,medium
768,"there are problems with this film that even 3 oscar winners can't overcome , but it's a nice girl-buddy movie once it gets rock-n-rolling .",0,0.05862230062484741,roberta-mlm-loss,medium
769,a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate .,0,0.022339340299367905,roberta-mlm-loss,medium
770,"desta vez , columbus capturou o pomo de ouro .",0,0.4787030816078186,roberta-mlm-loss,hard
771,"if you're an extreme sports fan , this is probably a must own dvd .",0,0.001091648475266993,roberta-mlm-loss,easy
772,"an odd , haphazard , and inconsequential romantic comedy .",0,0.000636155775282532,roberta-mlm-loss,easy
773,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .,0,0.014153090305626392,roberta-mlm-loss,medium
774," "" an entire film about researchers quietly reading dusty old letters . """,0,0.07961909472942352,roberta-mlm-loss,medium
775,"i certainly found its depiction of a family affected by grief far more believable and effective than the strident dish-breaking , breast-beating of in the bedroom .",0,0.05199022963643074,roberta-mlm-loss,medium
776,i'm not exactly sure what this movie thinks it is about .,0,0.0008444199920631945,roberta-mlm-loss,easy
777,"more intimate than spectacular , e . t . is carried less by wow factors than by its funny , moving yarn that holds up well after two decades .",0,0.01362039428204298,roberta-mlm-loss,medium
778,this is standard crime drama fare . . . instantly forgettable and thoroughly dull .,0,0.00781333539634943,roberta-mlm-loss,medium
779,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging . . . the isle defies an easy categorization .",0,0.11508886516094208,roberta-mlm-loss,hard
780,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,0,0.021902482956647873,roberta-mlm-loss,medium
781,"amold&oacute ; var is a master of emotional texture , peeling away layer upon layer of the feelings . . . until he reaches benigno's troubled psyche and marco's benevolent soul .",0,0.3640231490135193,roberta-mlm-loss,hard
782,so riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .,0,0.0010623936541378498,roberta-mlm-loss,easy
783,"the script , the gags , the characters are all direct-to-video stuff , and that's where this film should have remained .",0,0.002628942718729377,roberta-mlm-loss,easy
784,reign of fire just might go down as one of the all-time great apocalypse movies .,0,0.0014608977362513542,roberta-mlm-loss,easy
785,"this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade .",0,0.0005744575755670667,roberta-mlm-loss,easy
786,an intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .,0,0.002444586716592312,roberta-mlm-loss,easy
787,"if the last man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .",0,0.13808487355709076,roberta-mlm-loss,hard
788,the sad thing about knockaround guys is its lame aspiration for grasping the coolness vibes when in fact the film isn't as flippant or slick as it thinks it is .,0,0.09722407907247543,roberta-mlm-loss,hard
789,"a compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .",0,0.36109399795532227,roberta-mlm-loss,hard
790,the latest vapid actor's exercise to appropriate the structure of arthur schnitzler's reigen .,0,0.27159860730171204,roberta-mlm-loss,hard
791,"there's enough science to make it count as educational , and enough beauty to make it unforgettable .",0,0.0023949670139700174,roberta-mlm-loss,easy
792,"smart and fun , but far more witty than it is wise .",0,0.005656200926750898,roberta-mlm-loss,medium
793,going to the website may be just as fun ( and scary ) as going to the film .,0,0.003832989139482379,roberta-mlm-loss,easy
794,many of benjamins' elements feel like they've been patched in from an episode of miami vice .,0,0.014434990473091602,roberta-mlm-loss,medium
795,dawdles and drags when it should pop ; it doesn't even have the virtue of enough mindless violence to break up the tedium of all its generational bonding .,0,0.017459750175476074,roberta-mlm-loss,medium
796,it uses the pain and violence of war as background material for color .,0,0.008091192692518234,roberta-mlm-loss,medium
797,"it may not be "" last tango in paris "" but . . .",0,0.004859434440732002,roberta-mlm-loss,easy
798,there's much tongue in cheek in the film and there's no doubt the filmmaker is having fun with it all .,0,0.0014697267906740308,roberta-mlm-loss,easy
799,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters .",0,0.18725785613059998,roberta-mlm-loss,hard
800,the limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .,0,0.016596993431448936,roberta-mlm-loss,medium
801,a moving and stark reminder that the casualties of war reach much further than we imagine .,0,0.0033748294226825237,roberta-mlm-loss,easy
802,"a psychological thriller that doesn't really hold up if you think about it too much , but is nonetheless highly entertaining in a low-budget , david lynch-ian way .",0,0.002277255989611149,roberta-mlm-loss,easy
803,"part of the long , noble tradition ( at least since the '90s ) of talky , ensemble-driven american indies .",0,0.009687992744147778,roberta-mlm-loss,medium
804,"this odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in morton's ever-watchful gaze -- and it's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .",0,0.33623233437538147,roberta-mlm-loss,hard
805,"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them .",0,0.013189971446990967,roberta-mlm-loss,medium
806,"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .",0,0.1553896814584732,roberta-mlm-loss,hard
807,"for those with the stomach and stamina for its heartbeat-quickening intensity and body-slamming action , rollerball delivers exactly what it promises : a people's hero you can really get behind .",0,0.040677301585674286,roberta-mlm-loss,medium
808,"if ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing .",0,0.10390605032444,roberta-mlm-loss,hard
809,"just about the best straight-up , old-school horror film of the last 15 years .",0,0.010921334847807884,roberta-mlm-loss,medium
810,"in this vivid , emotionally complex ensemble piece , korean writer-director jeong jae-eun portrays this extraordinary turning point in every woman's life .",0,0.020522763952612877,roberta-mlm-loss,medium
811,dripping with cliche and bypassing no opportunity to trivialize the material .,0,0.024523066356778145,roberta-mlm-loss,medium
812," . . . a ho-hum affair , always watchable yet hardly memorable .",0,0.004301709588617086,roberta-mlm-loss,easy
813,"if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .",0,0.1525144726037979,roberta-mlm-loss,hard
814,"slowly but surely devolves into a fascinating , cringe-inducing portrait of cultural solipsism , climaxing in an emotional meltdown that wouldn't look out of place in mid-period cassavetes .",0,0.01112725492566824,roberta-mlm-loss,medium
815,a feel-good picture in the best sense of the term .,0,0.001593144377693534,roberta-mlm-loss,easy
816,it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,0,0.002145190956071019,roberta-mlm-loss,easy
817,scorsese doesn't give us a character worth giving a damn about .,0,0.028659740462899208,roberta-mlm-loss,medium
818,it's hard not to like a film that has sky divers jumping out of helicopters to catch flying dragons in a big net .,0,0.002448141807690263,roberta-mlm-loss,easy
819,none of this is half as moving as the filmmakers seem to think .,0,0.005772876553237438,roberta-mlm-loss,medium
820,what was once original has been co-opted so frequently that it now seems pedestrian .,0,0.0013800078304484487,roberta-mlm-loss,easy
821,this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture .,0,0.020305413752794266,roberta-mlm-loss,medium
822,to show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree .,0,0.003044463461264968,roberta-mlm-loss,easy
823,"this is a terrific character study , a probe into the life of a complex man .",0,0.0013810228556394577,roberta-mlm-loss,easy
824,"plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .",0,0.014118444174528122,roberta-mlm-loss,medium
825,"it's mildly sentimental , unabashedly consumerist . . . studiously inoffensive and completely disposable .",0,0.0008454805938526988,roberta-mlm-loss,easy
826,"a touching , small-scale story of family responsibility and care in the community .",0,0.0012002161238342524,roberta-mlm-loss,easy
827,its juxtaposition of overwrought existentialism and stomach-churning gore will have you forever on the verge of either cracking up or throwing up .,0,0.0025705997832119465,roberta-mlm-loss,easy
828,"just as moving , uplifting and funny as ever .",0,0.0015495162224397063,roberta-mlm-loss,easy
829,a little weak -- and it isn't that funny .,0,0.006750595755875111,roberta-mlm-loss,medium
830,"as [the characters] get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound .",0,0.01767800934612751,roberta-mlm-loss,medium
831,"if the count of monte cristo doesn't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago .",0,0.5581573843955994,roberta-mlm-loss,hard
832,so putrid it is not worth the price of the match that should be used to burn every print of the film .,0,0.0012253037421032786,roberta-mlm-loss,easy
833,a muddle splashed with bloody beauty as vivid as any scorsese has ever given us .,0,0.0015227391850203276,roberta-mlm-loss,easy
834,a romantic comedy that operates by the rules of its own self-contained universe .,0,0.0003775031946133822,roberta-mlm-loss,easy
835,"quiet , sexual , disturbing , often beautifully melancholic .",0,0.006134308874607086,roberta-mlm-loss,medium
836,the movie's progression into rambling incoherence gives new meaning to the phrase 'fatal script error . ',0,0.003919243346899748,roberta-mlm-loss,easy
837,the movie's accumulated force still feels like an ugly knot tightening in your stomach . but is that knot from dramatic tension or a symptom of artistic malnutrition ?,0,0.2962947487831116,roberta-mlm-loss,hard
838,no way i can believe this load of junk .,0,0.0024677610490471125,roberta-mlm-loss,easy
839,"its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers .",0,0.006898288149386644,roberta-mlm-loss,medium
840,what the director can&#8217 ; t do is make either of val kilmer&#8217 ; s two personas interesting or worth caring about .,0,0.4297471344470978,roberta-mlm-loss,hard
841,"[grant's] bumbling magic takes over the film , and it turns out to be another winning star vehicle .",0,0.048422276973724365,roberta-mlm-loss,medium
842,"renner's performance as dahmer is unforgettable , deeply absorbing .",0,0.13056489825248718,roberta-mlm-loss,hard
843,all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,0,0.002736675785854459,roberta-mlm-loss,easy
844,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",0,0.08259555697441101,roberta-mlm-loss,hard
845,"the film is a contrivance , as artificial as the video games japanese teens play in a nightclub sequence , but it's an enjoyable one .",0,0.0029935629572719336,roberta-mlm-loss,easy
846,the movie weighs no more than a glass of flat champagne .,0,0.004209365230053663,roberta-mlm-loss,easy
847,"prancing his way through the tailor-made part of a male hooker approaching the end of his vitality , jagger obviously relishes every self-mocking moment .",0,0.2551267147064209,roberta-mlm-loss,hard
848,"carrying this wafer-thin movie on his nimble shoulders , chan wades through putrid writing , direction and timing with a smile that says , 'if i stay positive , maybe i can channel one of my greatest pictures , drunken master . '",0,0.07643195986747742,roberta-mlm-loss,medium
849,this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces .,0,0.006235142238438129,roberta-mlm-loss,medium
850," . . . there's a choppy , surface-effect feeling to the whole enterprise .",0,0.05836987495422363,roberta-mlm-loss,medium
851,riveting when it focuses on the challenges of crossing a generational divide .,0,0.19172883033752441,roberta-mlm-loss,hard
852,a fanciful drama about napoleon's last years and his surprising discovery of love and humility .,0,0.0010034319711849093,roberta-mlm-loss,easy
853,"for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter .",0,0.46516525745391846,roberta-mlm-loss,hard
854,"the problems of the people in love in the time of money are hardly specific to their era . they just have problems , which are neither original nor are presented in convincing way .",0,0.00512726791203022,roberta-mlm-loss,easy
855,"with all the sympathy , empathy and pity fogging up the screen . . . his secret life enters the land of unintentional melodrama and tiresome love triangles .",0,0.0035598105750977993,roberta-mlm-loss,easy
856,"a film of empty , fetishistic violence in which murder is casual and fun .",0,0.006158068776130676,roberta-mlm-loss,medium
857,viewers will need all the luck they can muster just figuring out who's who in this pretentious mess .,0,0.03926156833767891,roberta-mlm-loss,medium
858,jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness .,0,0.005654105916619301,roberta-mlm-loss,medium
859,has a shambling charm . . . a cheerfully inconsequential diversion .,0,0.01313006691634655,roberta-mlm-loss,medium
860,a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,0,0.007804342545568943,roberta-mlm-loss,medium
861,"it's their familial ups and downs that shift this small , stubbornly poignant documentary . . . from the realm of special-interest audiences to the more universal theater of family psychodynamics .",0,0.012301312759518623,roberta-mlm-loss,medium
862,"watching trouble every day , at least if you don't know what's coming , is like biting into what looks like a juicy , delicious plum on a hot summer day and coming away with your mouth full of rotten pulp and living worms .",0,0.0740244910120964,roberta-mlm-loss,medium
863,it's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . you don't want to call the cops . you want to call domino's .,0,0.004392833914607763,roberta-mlm-loss,easy
864,it's an often-cute film but either needs more substance to fill the time or some judicious editing .,0,0.0031242957338690758,roberta-mlm-loss,easy
865,"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks .",0,0.02543298713862896,roberta-mlm-loss,medium
866,genuine movie magic . . . it transports you to a place somewhere between eavesdropping voyeur and silent referee .,0,0.39629366993904114,roberta-mlm-loss,hard
867,"a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit's classic mistaken identity farce into brutally labored and unfunny hokum .",0,0.16921472549438477,roberta-mlm-loss,hard
868,"it picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .",0,0.001749539515003562,roberta-mlm-loss,easy
869,"despite the film's bizarre developments , hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character's gripping humanity .",0,0.04713187366724014,roberta-mlm-loss,medium
870,"it has something of the aura of four weddings and a funeral about it , mixed in with a bit of bridget jones's diary , but the movie's just too different , too risky for huge popularity .",0,0.009100147522985935,roberta-mlm-loss,medium
871, . . . the plot weaves us into a complex web .,0,0.02608017809689045,roberta-mlm-loss,medium
872,"a reasonably efficient mechanism , but it offers few surprises and finds its stars slumming in territory they should have avoided .",0,0.0039125424809753895,roberta-mlm-loss,easy
873,"i enjoyed "" formula 51 "" in a guilty kind of way",0,0.8575997352600098,roberta-mlm-loss,hard
874,even when crush departs from the 4w formula . . . it feels like a glossy rehash .,0,0.41322004795074463,roberta-mlm-loss,hard
875,"the chteau would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens .",0,0.047186229377985,roberta-mlm-loss,medium
876,"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",0,0.4322214424610138,roberta-mlm-loss,hard
877,"the problem with this film is that it lacks focus . i sympathize with the plight of these families , but the movie doesn't do a very good job conveying the issue at hand .",0,0.0013275181408971548,roberta-mlm-loss,easy
878,"could use a little more humanity , but it never lacks in eye-popping visuals .",0,0.0017541400156915188,roberta-mlm-loss,easy
879,"a reminder that beyond all the hype and recent digital glitz , spielberg knows how to tell us about people .",0,0.015206068754196167,roberta-mlm-loss,medium
880,the film is hampered by its predictable plot and paper-thin supporting characters .,0,0.003621830604970455,roberta-mlm-loss,easy
881,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .",0,0.00046807099715806544,roberta-mlm-loss,easy
882,"the off-center humor is a constant , and the ensemble gives it a buoyant delivery .",0,0.0020545008592307568,roberta-mlm-loss,easy
883,"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .",0,0.013564575463533401,roberta-mlm-loss,medium
884,it's hard not to feel you've just watched a feature-length video game with some really heavy back story .,0,0.0009169704862870276,roberta-mlm-loss,easy
885,"'you'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied . you'll feel like you ate a reeses without the peanut butter . . . '",0,0.009666242636740208,roberta-mlm-loss,medium
886,best enjoyed as a work of fiction inspired by real-life events . those seeking a definitive account of eisenstein's life would do better elsewhere .,0,0.03483274206519127,roberta-mlm-loss,medium
887,"with we were soldiers , hollywood makes a valiant attempt to tell a story about the vietnam war before the pathology set in .",0,0.7224240303039551,roberta-mlm-loss,hard
888,"like a fish that's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places .",0,0.7320760488510132,roberta-mlm-loss,hard
889,"the sequel drops the adult aspects of the story in favor of talking reindeer and a life-size , plastic santa replacement ( also played by allen ) that is strongly reminiscent of that creepy family from the duracell commercials .",0,0.34358012676239014,roberta-mlm-loss,hard
890,"an unremarkable , modern action/comedy buddy movie whose only nod to nostalgia is in the title .",0,0.004065368324518204,roberta-mlm-loss,easy
891,a romantic comedy enriched by a sharp eye for manners and mores .,0,0.0006836641696281731,roberta-mlm-loss,easy
892,what emerges is not only an underdog v . simon bar sinister saga but a fascinating character study .,0,0.6925655603408813,roberta-mlm-loss,hard
893,"mehta expertly fashions a fascinating hybrid that is sure to delight audiences with its good-natured and well-timed humor , and its unabashed refusal to take itself seriously .",0,0.035027313977479935,roberta-mlm-loss,medium
894,adaptation's success in engaging the audience in the travails of creating a screenplay is extraordinary .,0,0.02122071199119091,roberta-mlm-loss,medium
895,the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .,0,0.310087114572525,roberta-mlm-loss,hard
896,"add yet another hat to a talented head , clooney's a good director .",0,0.6623126268386841,roberta-mlm-loss,hard
897,"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us .",0,0.00964822806417942,roberta-mlm-loss,medium
898,"swimming isn't a major film . nor does it try to be . but what , in the end , is a major film ? if it's one that accomplishes what it sets out to do , then we ought to correct ourselves .",0,0.0041151042096316814,roberta-mlm-loss,easy
899,obstacles are too easily overcome and there isn't much in the way of character development in the script .,0,0.02467859350144863,roberta-mlm-loss,medium
900,on the right track to something that's creepy and effective . . . it's just going to take more than a man in a bullwinkle costume to get there .,0,0.01070344727486372,roberta-mlm-loss,medium
901,"embarrassed myself about laughing out loud multiple times , i found myself enjoying the movie much more than i ever enjoyed the tv show . . . and these pseudo-homo-erotic stunts .",0,0.00393031258136034,roberta-mlm-loss,easy
902,aimed squarely at the least demanding of demographic groups : very small children who will be delighted simply to spend more time with familiar cartoon characters .,0,0.0011635366827249527,roberta-mlm-loss,easy
903,part of the draw of dance is the impossibility to define its particular joy . tavernier's film conveys a large element of its appeal -- and more .,0,0.7482736706733704,roberta-mlm-loss,hard
904, . . . manages to deliver a fair bit of vampire fun .,0,0.0077707190066576,roberta-mlm-loss,medium
905,"despite its faults , this is a fascinating look at a subculture .",0,0.0033916831016540527,roberta-mlm-loss,easy
906,less worrying about covering all the drama in frida's life and more time spent exploring her process of turning pain into art would have made this a superior movie .,0,0.3409365117549896,roberta-mlm-loss,hard
907,"ultimately , it ponders the reasons we need stories so much .",0,0.002237750915810466,roberta-mlm-loss,easy
908,the irony is that this film's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .,0,0.018570220097899437,roberta-mlm-loss,medium
909,"an inexperienced director , mehta has much to learn .",0,0.027597663924098015,roberta-mlm-loss,medium
910,"sounding like arnold schwarzenegger , with a physique to match , [ahola] has a wooden delivery and encounters a substantial arc of change that doesn't produce any real transformation .",0,0.04547760635614395,roberta-mlm-loss,medium
