index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy
1176,"obviously , a lot of people wasted a lot of their time ( including mine ) on something very inconsequential .",0,0.0010610417230054,roberta-mlm-loss,easy,0,0.6929827875032479
1177,"the film might have been more satisfying if it had , in fact , been fleshed out a little more instead of going for easy smiles .",0,0.1058317497372627,roberta-mlm-loss,hard,0,0.6115666703220348
1178,it's such a mechanical endeavor [that] it never bothers to question why somebody might devote time to see it .,0,0.00246311747469,roberta-mlm-loss,easy,0,0.68791984755681
1180,the film has the courage of its convictions and excellent performances on its side .,0,0.0022827724460512,roberta-mlm-loss,easy,0,0.5832024505715492
1181,"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out .",0,0.163443922996521,roberta-mlm-loss,hard,0,0.42216858017063963
1182,"romantic comedy and dogme 95 filmmaking may seem odd bedfellows , but they turn out to be delightfully compatible here .",0,0.6774535775184631,roberta-mlm-loss,hard,0,0.6931456946484366
1183,"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up .",0,0.3266090452671051,roberta-mlm-loss,hard,0,0.6652748358261876
1185,"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",0,0.0036938656121492,roberta-mlm-loss,easy,0,0.6910266633803297
1187,"the art direction and costumes are gorgeous and finely detailed , and kurys' direction is clever and insightful .",0,0.002826286247,roberta-mlm-loss,easy,0,0.5797526747721292
1188,"the problem with the mayhem in formula 51 is not that it's offensive , but that it's boring .",0,0.1391816735267639,roberta-mlm-loss,hard,0,0.5727237311138222
1189,a film with almost as many delights for adults as there are for children and dog lovers .,0,0.0005251113907434,roberta-mlm-loss,easy,0,0.5533634013109884
1190,"not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches .",0,0.1296096891164779,roberta-mlm-loss,hard,0,0.6576172091208332
1191,notorious c . h . o . has oodles of vulgar highlights .,0,0.0714590027928352,roberta-mlm-loss,medium,0,0.6814622753713224
1192,"with a story inspired by the tumultuous surroundings of los angeles , where feelings of marginalization loom for every dreamer with a burst bubble , the dogwalker has a few characters and ideas , but it never manages to put them on the same path .",0,0.0198227167129516,roberta-mlm-loss,medium,0,0.6931289936631522
1193,"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end .",0,0.2048068046569824,roberta-mlm-loss,hard,0,0.6297421473079322
1196,"though howard demonstrates a great eye as a director , this southern gothic drama is sadly a tough sit , with an undeveloped narrative and enough flashbacks and heavy-handed metaphors to choke a horse -- or at least slow him down to a canter .",0,0.2732097208499908,roberta-mlm-loss,hard,0,0.6902592807750457
1197,"this is not a retread of "" dead poets' society . """,0,0.0343160592019557,roberta-mlm-loss,medium,0,0.6928810486019512
1198,"viewed on its own terms , treasure planet is better-than-average family entertainment , but true fans of the stevenson's novel will likely prefer disney's more faithful 1950 live-action swashbuckling classic .",0,0.1361985653638839,roberta-mlm-loss,hard,0,0.6615453292844808
1199,"as expected , sayles' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .",0,0.333757996559143,roberta-mlm-loss,hard,0,0.6931333416170422
1200,"static , repetitive , muddy and blurry , hey arnold ! would seem to have a lock on the title of ugliest movie of the year .",0,0.0459719188511371,roberta-mlm-loss,medium,0,0.679120778349193
1201,offers a fascinating look into the world of upper-echelon comics .,0,0.0013873139396309,roberta-mlm-loss,easy,0,0.6755156647955249
1202,would make an excellent companion piece to the similarly themed 'the french lieutenant's woman . ',0,0.0159186124801635,roberta-mlm-loss,medium,0,0.6916593575474186
1203,this movie in a single breath goes to the very heart of the russian experience .,0,0.003336276859045,roberta-mlm-loss,easy,0,0.5853841776842312
1205,it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn .,0,0.0031628205906599,roberta-mlm-loss,easy,0,0.6916712964872069
1207,"it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum .",0,0.3784696161746979,roberta-mlm-loss,hard,0,0.6280217253159412
1208,"[soderbergh] tends to place most of the psychological and philosophical material in italics rather than trust an audience's intelligence , and he creates an overall sense of brusqueness .",0,0.0321119539439678,roberta-mlm-loss,medium,0,0.5849253715706649
1209,vera's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them .,0,0.2633674740791321,roberta-mlm-loss,hard,0,0.6894424424310779
1210,that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy .,0,0.6276774406433105,roberta-mlm-loss,hard,0,0.5901744371794894
1211,"offers 102 minutes of breezy , occasionally very funny entertainment .",0,0.0028235642239451,roberta-mlm-loss,easy,0,0.6557746432883349
1214,"a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy .",0,0.0073383888229727,roberta-mlm-loss,medium,0,0.6702856470937414
1215,"the film's trailer also looked like crap , so crap is what i was expecting .",0,0.0010609629098325,roberta-mlm-loss,easy,0,0.507199440707123
1216," . . . although this idea is "" new "" the results are tired .",0,0.3937941193580627,roberta-mlm-loss,hard,0,0.5729619843354598
1217,one of the most incoherent features in recent memory .,0,0.0021810969337821,roberta-mlm-loss,easy,0,0.6470061658224036
1218,"[javier bardem is] one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever-pitched melodrama .",0,0.1125653982162475,roberta-mlm-loss,hard,0,0.24861957300168122
1219,a haunting film about one of the great escapes of all time .,0,0.0114367119967937,roberta-mlm-loss,medium,0,0.46986155997448975
1220,"beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes .",0,0.0185491982847452,roberta-mlm-loss,medium,0,0.6228639133089385
1221,"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking .",0,0.0048147281631827,roberta-mlm-loss,easy,0,0.5408852200440533
1222,"asia authors herself as anna battista , an italian superstar and aspiring directress who just happens to be her own worst enemy .",0,0.4175216555595398,roberta-mlm-loss,hard,0,0.6891449777495289
1223,the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way .,0,0.0037676086649298,roberta-mlm-loss,easy,0,0.4752311296593918
1224,this remake gets all there is to get out of a peculiar premise with promise : al pacino loathing robin williams .,0,0.0680228248238563,roberta-mlm-loss,medium,0,0.6425228819587934
1225,"can't kick about the assembled talent and the russos show genuine promise as comic filmmakers . still , this thing feels flimsy and ephemeral .",0,0.2338345795869827,roberta-mlm-loss,hard,0,0.3341605908790909
1226,proves mainly that south korean filmmakers can make undemanding action movies with all the alacrity of their hollywood counterparts .,0,0.0957816913723945,roberta-mlm-loss,hard,0,0.41917703806399675
1227,the film is so packed with subplots involving the various silbersteins that it feels more like the pilot episode of a tv series than a feature film .,0,0.0029713402036577,roberta-mlm-loss,easy,0,0.5355033438439962
1228,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . . . . designed to provide a mix of smiles and tears , "" crossroads "" instead provokes a handful of unintentional howlers and numerous yawns .",0,0.0146080022677779,roberta-mlm-loss,medium,0,0.25176655933284564
1230,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,0,0.4417574107646942,roberta-mlm-loss,hard,0,0.3410240522901743
1231,"although purportedly a study in modern alienation , it's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out .",0,0.0144069408997893,roberta-mlm-loss,medium,0,0.4114427169150504
1232,there's plenty of style in guillermo del toro's sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply can't sustain more than 90 minutes .,0,0.0533036813139915,roberta-mlm-loss,medium,0,0.5850629852830863
1233,tsai ming-liang's ghosts are painfully aware of their not-being .,0,0.4104550778865814,roberta-mlm-loss,hard,0,0.6900359995104797
1234,the film serves as a valuable time capsule to remind us of the devastating horror suffered by an entire people .,0,0.0050018704496324,roberta-mlm-loss,easy,0,0.6823313507082527
1235,several degrees shy of the gross-out contests one expects from current teen fare .,0,0.2091413736343383,roberta-mlm-loss,hard,0,0.553224803062789
1236,an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding .,0,0.3768022358417511,roberta-mlm-loss,hard,0,0.560586485941178
1237,works as another uncompromisingly adult movie that assumes its audience is intelligent and doesn't have to cut narrative corners to make viewers feel safe .,0,0.0016359562287107,roberta-mlm-loss,easy,0,0.680102546277782
1239,merchant effectively translates naipaul's lively mix of characters from the page to screen .,0,0.067848727107048,roberta-mlm-loss,medium,0,0.30110897212125404
1240,"much like robin williams , death to smoochy has already reached its expiration date .",0,0.0065110968425869,roberta-mlm-loss,medium,0,0.5748518252737768
1241,an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .,0,0.0082111079245805,roberta-mlm-loss,medium,0,0.2136320298304109
1242,"the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other movies somehow richer in the bargain .",0,0.3890897631645202,roberta-mlm-loss,hard,0,0.522179261404554
1243,the script by david koepp is perfectly serviceable and because he gives the story some soul . . . he elevates the experience to a more mythic level .,0,0.0046357638202607,roberta-mlm-loss,easy,0,0.5342825909198542
1244,it's like an all-star salute to disney's cheesy commercialism .,0,0.0012480258010327,roberta-mlm-loss,easy,0,0.49726604807657254
1245,"the powerless wait a long time for justice , and sometimes their only justice is to finally tell their story .",0,0.0021805237047374,roberta-mlm-loss,easy,0,0.6124341010712389
1246,"hoffman's unfettered performance beautifully captures wilson's sad , manic quality .",0,0.0283393412828445,roberta-mlm-loss,medium,0,0.6378418494667023
1247,the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?,0,0.2971192300319671,roberta-mlm-loss,hard,0,0.5737460391967255
1248,"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with . '",0,0.0013885739026591,roberta-mlm-loss,easy,0,0.6926863249107909
1249,"imamura's delight in the infinite oddity of men and women is goofy ; it's also , at heart , reverent .",0,0.0725951492786407,roberta-mlm-loss,medium,0,0.6731209228613515
1250,one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,0,0.0296787861734628,roberta-mlm-loss,medium,0,0.6925950730386432
1251,"combines improbable melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements , and yet at the end , we are undeniably touched .",0,0.0771058797836303,roberta-mlm-loss,medium,0,0.6923553051845157
1252,"it's a fun movie with lots of colorful characters , lots of bizarre plot meanderings and quite a few memorable lines and sequences .",0,0.0023709123488515,roberta-mlm-loss,easy,0,0.5410380544773542
1253,a sugar-coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks .,0,0.6886597275733948,roberta-mlm-loss,hard,0,0.5236756801736195
1254,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .",0,0.1037780866026878,roberta-mlm-loss,hard,0,0.6685817206641698
1255,mindless yet impressively lean spinoff of last summer's bloated effects fest the mummy returns .,0,0.3335890769958496,roberta-mlm-loss,hard,0,0.656979434940216
1256,"rock's got the kind of sly charm and non- self-conscious sincerity that could fit into any action hero archetype imaginable , even the old-school ones .",0,0.4357321858406067,roberta-mlm-loss,hard,0,0.6765009448819241
1257,like mike isn't interested in recycling old cliches . it wants to tweak them with a taste of tangy new humor .,0,0.020277377218008,roberta-mlm-loss,medium,0,0.3847525736161394
1258,"the real reason to see runteldat is to watch lawrence deploy his deep and wide powers of empathy to depict such diverse experiences as childbirth , breast-feeding and recovering from illness .",0,0.1405404061079025,roberta-mlm-loss,hard,0,0.5500600147868189
1259,significant for the chilling moments when the children echo the very sentiments that continue to fuel the middle east conflict .,0,0.5786032676696777,roberta-mlm-loss,hard,0,0.6140447100444437
1264,"terrific as nadia , a russian mail-order bride who comes to america speaking not a word of english , it's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers .",0,0.0232540871948003,roberta-mlm-loss,medium,0,0.4024659051448367
1265,"if reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show isn't subversive so much as it is nit-picky about the hypocrisies of our time .",0,0.0139146456494927,roberta-mlm-loss,medium,0,0.6470535333594081
1266,"despite juliet stevenon's attempt to bring cohesion to pamela's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .",0,0.0038656801916658,roberta-mlm-loss,easy,0,0.5699338930184122
1267,"even the finest chef can't make a hotdog into anything more than a hotdog , and robert de niro can't make this movie anything more than a trashy cop buddy comedy .",0,0.0015070115914568,roberta-mlm-loss,easy,0,0.6926758495555072
1268,"the cast has a high time , but de broca has little enthusiasm for such antique pulp .",0,0.3911198079586029,roberta-mlm-loss,hard,0,0.5477598752697777
1269,windtalkers celebrates the human spirit and packs an emotional wallop .,0,0.0193754788488149,roberta-mlm-loss,medium,0,0.5894685803090164
1270,those outside show business will enjoy a close look at people they don't really want to know .,0,0.2427752465009689,roberta-mlm-loss,hard,0,0.6451912534995254
1272,provides an intriguing look at how the new economy has redrawn class lines in contemporary china .,0,0.0022357045672833,roberta-mlm-loss,easy,0,0.2603550032151367
1273,"austin powers in goldmember is a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride .",0,0.3333986401557922,roberta-mlm-loss,hard,0,0.6921753681292313
1274,"what's the most positive thing that can be said about the new rob schneider vehicle ? well , it's not as pathetic as the animal .",0,0.3161850571632385,roberta-mlm-loss,hard,0,0.2930523176722864
1275,it's that rare family movie -- genuine and sweet without relying on animation or dumb humor .,0,0.0068188062869012,roberta-mlm-loss,medium,0,0.5212245215847175
1276,"while not as aggressively impressive as its american counterpart , "" in the bedroom , "" moretti's film makes its own , quieter observations",0,0.2199720591306686,roberta-mlm-loss,hard,0,0.6710679027013584
1278,a canny franchise escapade ; it gets the job done .,0,0.0022014682181179,roberta-mlm-loss,easy,0,0.5153125505730272
1279,"bogdanovich taps deep into the hearst mystique , entertainingly reenacting a historic scandal .",0,0.0047502010129392,roberta-mlm-loss,easy,0,0.6746758379970116
1280,the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda .,0,0.141351118683815,roberta-mlm-loss,hard,0,0.6347836167671157
1281,"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",0,0.0040176887996494,roberta-mlm-loss,easy,0,0.5764661182038481
1282,"if there was any doubt that peter o'fallon didn't have an original bone in his body , a rumor of angels should dispel it .",0,0.0324769057333469,roberta-mlm-loss,medium,0,0.6529390241142952
1283," . . . while each moment of this broken character study is rich in emotional texture , the journey doesn't really go anywhere .",0,0.0508892238140106,roberta-mlm-loss,medium,0,0.6320256215902533
1284,a hilarious film for anyone who remembers lying as a kid -- and anyone who wants to see a movie that's just plain fun .,0,0.0343848504126071,roberta-mlm-loss,medium,0,0.5391192675700158
1285,"with its lackadaisical plotting and mindless action , all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .",0,0.0380423627793788,roberta-mlm-loss,medium,0,0.6577914452228415
1286,"while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house .",0,0.2675414383411407,roberta-mlm-loss,hard,0,0.6389616637572053
1287,"such a good-looking picture deserved to have more depth and unpredictability in its story . but it does stand out as a personal and unique entry in a time-worn genre , and that may be good enough .",0,0.0249807331711053,roberta-mlm-loss,medium,0,0.4532928786763228
1288,"not a cozy or ingratiating work , but it's challenging , sometimes clever , and always interesting , and those are reasons enough to see it .",0,0.018090970814228,roberta-mlm-loss,medium,0,0.6670682346593098
1289,"k-19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia .",0,0.1282587647438049,roberta-mlm-loss,hard,0,0.5641359608669326
1290,"chilling in its objective portrait of dreary , lost twenty-first century america .",0,0.0586229376494884,roberta-mlm-loss,medium,0,0.6013477313963084
1291,"a spiritual exploration of sorts , offering a message of hope that resonates .",0,0.0015487257624045,roberta-mlm-loss,easy,0,0.6113621220341834
1292,"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground .",0,0.0176176596432924,roberta-mlm-loss,medium,0,0.4304091217221607
1293,"we started to wonder if  some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine .",0,0.018897445872426,roberta-mlm-loss,medium,0,0.4586196126772827
1294,"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab .",0,0.2076920866966247,roberta-mlm-loss,hard,0,0.29317846446896334
1295,this is a film living far too much in its own head .,0,0.0012482921592891,roberta-mlm-loss,easy,0,0.6820503483851961
1297,it has that rare quality of being able to creep the living hell out of you . . .,0,0.0013658978277817,roberta-mlm-loss,easy,0,0.5937344753550338
1298,a well-made and often lovely depiction of the mysteries of friendship .,0,0.0021200093906372,roberta-mlm-loss,easy,0,0.6927506243216528
1299,[jaglom] creates an engaging insider's world of enthusiastically entertaining characters and absorbing situations .,0,0.0113154258579015,roberta-mlm-loss,medium,0,0.6832107553236199
1300,i don't think this movie loves women at all .,0,0.001223447616212,roberta-mlm-loss,easy,0,0.6926664442335921
1301,"short and sweet , but also more than anything else slight tadpole pulls back from the consequences of its own actions and revelations .",0,0.3399247229099273,roberta-mlm-loss,hard,0,0.5738926948342282
1302,i can't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops .,0,0.2070867270231247,roberta-mlm-loss,hard,0,0.5025277290717624
1303,"it should be interesting , it should be poignant , it turns out to be affected and boring .",0,0.6950575113296509,roberta-mlm-loss,hard,0,0.6217568568690596
1304,"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows .",0,0.006401184014976,roberta-mlm-loss,medium,0,0.20591468193373783
1305,"the words , 'frankly , my dear , i don't give a damn , ' have never been more appropriate .",0,0.0007614914793521,roberta-mlm-loss,easy,0,0.527379285023669
1306,"considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well .",0,0.00464768987149,roberta-mlm-loss,easy,0,0.4590794421041202
1307,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .",0,0.368463933467865,roberta-mlm-loss,hard,0,0.537320817473493
1308,"feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .",0,0.0050635291263461,roberta-mlm-loss,easy,0,0.6930618636242489
1310,"it all plays out . . . like a high-end john hughes comedy , a kind of elder bueller's time out .",0,0.4374313354492187,roberta-mlm-loss,hard,0,0.5718784960626266
1311,"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird .",0,0.0180113948881626,roberta-mlm-loss,medium,0,0.6825498731892403
1312,"for those in search of something different , wendigo is a genuinely bone-chilling tale .",0,0.0028158379718661,roberta-mlm-loss,easy,0,0.6909022954430083
1313,raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .,0,0.0991088971495628,roberta-mlm-loss,hard,0,0.4202573925149845
1314,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .",0,0.0096931010484695,roberta-mlm-loss,medium,0,0.6709170172713329
1315,"because eight legged freaks is partly an homage to them , tarantula and other low- budget b-movie thrillers of the 1950s and '60s , the movie is a silly ( but not sophomoric ) romp through horror and hellish conditions .",0,0.2245059013366699,roberta-mlm-loss,hard,0,0.5332752493313397
1316,"certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .",0,0.0133251305669546,roberta-mlm-loss,medium,0,0.5315122173359754
1317,"despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy .",0,0.0480871386826038,roberta-mlm-loss,medium,0,0.6481271909899019
1318,"by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre .",0,0.0315499305725097,roberta-mlm-loss,medium,0,0.5109559961440754
1319,disney again ransacks its archives for a quick-buck sequel .,0,0.0195135679095983,roberta-mlm-loss,medium,0,0.27842537964935565
1320,it's a great american adventure and a wonderful film to bring to imax .,0,0.0447083488106727,roberta-mlm-loss,medium,0,0.6875503876145086
1321," . . . a b-movie-and-proud-of-it thrill ride , probably the best of its kind since tremors .",0,0.0998122096061706,roberta-mlm-loss,hard,0,0.3603767584957754
1323,"bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made . it's a movie that accomplishes so much that one viewing can't possibly be enough .",0,0.0057077212259173,roberta-mlm-loss,medium,0,0.5370422785642189
1324,"son of the bride is slight fare , but it does have it poignancies , and it is well-acted and sweet without being cloying .",0,0.3156010806560516,roberta-mlm-loss,hard,0,0.6763820218322767
1325,"the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .",0,0.2804856300354004,roberta-mlm-loss,hard,0,0.3561903935280576
1326,"a depressingly retrograde , 'post-feminist' romantic comedy that takes an astonishingly condescending attitude toward women .",0,0.000849338597618,roberta-mlm-loss,easy,0,0.6684309839897646
1327,neighbor's dog operates at a consistent chuckle pitch that frequently gives way to guffaws .,0,0.0085192490369081,roberta-mlm-loss,medium,0,0.6411786162807962
1328,"slow and ponderous , but rohmer's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption .",0,0.4833974540233612,roberta-mlm-loss,hard,0,0.597544423994024
1329,those who want to be jolted out of their gourd should drop everything and run to ichi .,0,0.0084224082529544,roberta-mlm-loss,medium,0,0.6768859793897037
1330," . . . only bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .",0,0.3368143141269684,roberta-mlm-loss,hard,0,0.6638331183389865
1331,a raw comedy that is intermittently hilarious as it attacks pretty much every taboo around .,0,0.0037191594019532,roberta-mlm-loss,easy,0,0.6626580041838455
1332,"bursting through the constraints of its source , this is one adapted- from-television movie that actually looks as if it belongs on the big screen .",0,0.2862924337387085,roberta-mlm-loss,hard,0,0.2322347304957128
1333,"scotland , pa . is a strangely drab romp . some studio pizazz might have helped .",0,0.1961723417043686,roberta-mlm-loss,hard,0,0.4836283311971489
1334,"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",0,0.0016940073110163,roberta-mlm-loss,easy,0,0.6765251475649661
1335,"according to wendigo , 'nature' loves the members of the upper class almost as much as they love themselves .",0,0.0018453178927302,roberta-mlm-loss,easy,0,0.6931464189768763
1337,a poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .,0,0.0010195212671533,roberta-mlm-loss,easy,0,0.3190812024829972
1338,"it's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period .",0,1.1317473649978638,roberta-mlm-loss,hard,0,0.4917070163693821
1339,"despite impeccable acting . . . and a script that takes some rather unexpected ( even , at times , preposterous ) turns , love is just too , too precious in the end .",0,0.0028617200441658,roberta-mlm-loss,easy,0,0.3536273416434969
1340,haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you're not sure if you should applaud or look into having him committed .,0,0.0060152136720716,roberta-mlm-loss,medium,0,0.5980657554031904
1341,a delicate balance of nostalgia and contemporary themes win out over scripting pregnant with cinematic schmaltz .,0,0.3596832156181335,roberta-mlm-loss,hard,0,0.2878249070912
1342,proof that a newcomer indie filmmaker can infuse some new life into the downtrodden loser character study .,0,0.115166537463665,roberta-mlm-loss,hard,0,0.4097416823307417
1343,curling may be a unique sport but men with brooms is distinctly ordinary .,0,0.0719409137964248,roberta-mlm-loss,medium,0,0.6768410192939149
1344,"even when he's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work .",0,0.4493961930274963,roberta-mlm-loss,hard,0,0.6176729026053969
1345,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance .,0,0.0035688709467649,roberta-mlm-loss,easy,0,0.27301197533041055
1346,"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !",0,0.0024152770638465,roberta-mlm-loss,easy,0,0.6146896323276525
1347,soderbergh skims the fat from the 1972 film . what's left is a rich stew of longing .,0,0.0109065417200326,roberta-mlm-loss,medium,0,0.4319637483300678
1348,a hypnotic cyber hymn and a cruel story of youth culture .,0,0.0135156670585274,roberta-mlm-loss,medium,0,0.6248967759647885
1349,director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .,0,0.2072134166955948,roberta-mlm-loss,hard,0,0.6880227204385958
1351,gibney and jarecki just want to string the bastard up .,0,0.0146232359111309,roberta-mlm-loss,medium,0,0.44779646078517893
1352,there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs .,0,0.4130714237689972,roberta-mlm-loss,hard,0,0.5626664648825984
1353,"others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating .",0,0.0016655760118737,roberta-mlm-loss,easy,0,0.2560129157424407
1354,"nemesis has a delightfully nasty villain and pumped-up action , albeit along familiar lines .",0,0.0067729814909398,roberta-mlm-loss,medium,0,0.5058717978815116
1355,"a sweet , engaging family story about the nature of faith and the power of youthful innocence .",0,0.0010334897087886,roberta-mlm-loss,easy,0,0.6912785619631083
1356,it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .,0,0.0039290911518037,roberta-mlm-loss,easy,0,0.3790044810658403
1357,"yes , it's as good as you remember . in fact , even better .",0,0.0028433045372366,roberta-mlm-loss,easy,0,0.5215872494306915
1358,take a friend ( invisible or real ) to see this one . . . it's laugh out loud funny,0,0.0115715153515338,roberta-mlm-loss,medium,0,0.6791712252917612
1359,"with each of her three protagonists , miller eloquently captures the moment when a woman's life , out of a deep-seated , emotional need , is about to turn onto a different path .",0,0.1178976073861122,roberta-mlm-loss,hard,0,0.5609718148590965
1360,fancy a real downer ? [leigh] lays it on so thick this time that it feels like a suicide race .,0,0.4893368184566498,roberta-mlm-loss,hard,0,0.566416338260268
1361,"a thoughtful , reverent portrait of what is essentially a subculture , with its own rules regarding love and family , governance and hierarchy .",0,0.0007575828931294,roberta-mlm-loss,easy,0,0.6931178574868813
1363,graced with the kind of social texture and realism that would be foreign in american teen comedies .,0,0.0498670786619186,roberta-mlm-loss,medium,0,0.5176693143107975
1364,"to be influenced chiefly by humanity's greatest shame , reality shows -- reality shows for god's sake ! -- is a crime that should be punishable by chainsaw .",0,0.0102066565304994,roberta-mlm-loss,medium,0,0.5432880510807317
1365,"it's not a classic spy-action or buddy movie , but it's entertaining enough and worth a look .",0,0.0023425293620675,roberta-mlm-loss,easy,0,0.40682631095349153
1367, . . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .,0,0.012912861071527,roberta-mlm-loss,medium,0,0.2886071408141084
1368,[it's] a clever thriller with enough unexpected twists to keep our interest .,0,0.0019318170379847,roberta-mlm-loss,easy,0,0.5430748939521277
1369,"lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel . leave these flowers unpicked -- they're dead on the vine .",0,0.047394074499607,roberta-mlm-loss,medium,0,0.6864916619961483
1370,"i can't imagine adaptation having much mainstream appeal , but , for those who look for something genuinely off-the-wall in a motion picture , this will unquestionably strike a nerve .",0,0.0038474041502922,roberta-mlm-loss,easy,0,0.6914135582333648
1371," . it's a testament to the film's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . there's a sheer unbridled delight in the way the story unfurls . . .",0,0.0111079281195998,roberta-mlm-loss,medium,0,0.6554257223111182
1372,a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family .,0,0.0033337802160531,roberta-mlm-loss,easy,0,0.5832332574538902
