index,text,score,difficulty_score,difficulty_strategy,dificulty,fold,entropy
1216,completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage .,-1,0.0142146237194538,roberta-mlm-loss,medium,0,0.5031221794112257
1217,an uneven look into a grim future that doesn't come close to the level of intelligence and visual splendour that can be seen in other films based on philip k . dick stories .,-1,0.2341461181640625,roberta-mlm-loss,hard,0,0.6719568080108858
1218,horrible,-1,0.0011619883589446,roberta-mlm-loss,easy,0,0.6447609837069878
1220,"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i haven't encountered since at least pete's dragon .",-1,0.0487570092082023,roberta-mlm-loss,medium,0,0.6926401172175226
1221,"an authentically vague , but ultimately purposeless , study in total pandemonium .",-1,0.1566784083843231,roberta-mlm-loss,hard,0,0.6564926734927474
1222,makes a joke out of car chases for an hour and then gives us half an hour of car chases .,-1,0.00086018408183,roberta-mlm-loss,easy,0,0.525270198252661
1223,"as the sulking , moody male hustler in the title role , [franco] has all of dean's mannerisms and self-indulgence , but none of his sweetness and vulnerability .",-1,0.335466980934143,roberta-mlm-loss,hard,0,0.5980810429995513
1224,"the only thing to fear about "" fear dot com "" is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .",-1,0.0291755758225917,roberta-mlm-loss,medium,0,0.6899350305978404
1225,it's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .,-1,0.0020940587855875,roberta-mlm-loss,easy,0,0.6604315467082681
1226,"'synthetic' is the best description of this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree .",-1,0.1890289038419723,roberta-mlm-loss,hard,0,0.6577711118897629
1227,it concentrates far too much on the awkward interplay and utter lack of chemistry between chan and hewitt .,-1,0.0038928594440221,roberta-mlm-loss,easy,0,0.6867466749621962
1229,"judd's characters ought to pick up the durable best seller smart women , foolish choices for advice .",-1,0.0621824562549591,roberta-mlm-loss,hard,0,0.6357215978663069
1230,the script has less spice than a rat burger and the rock's fighting skills are more in line with steven seagal .,-1,0.0879941135644912,roberta-mlm-loss,hard,0,0.6094987661085011
1231,this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .,-1,0.0382203198969364,roberta-mlm-loss,medium,0,0.6617247911872879
1233,"doesn't get the job done , running off the limited chemistry created by ralph fiennes and jennifer lopez .",-1,0.0481918714940547,roberta-mlm-loss,medium,0,0.6631420714617744
1234,"a particularly joyless , and exceedingly dull , period coming-of-age tale .",-1,0.0029359629843384,roberta-mlm-loss,easy,0,0.6929087348431829
1235,it's impossible to indulge the fanciful daydreams of janice beard ( eileen walsh ) when her real-life persona is so charmless and vacant .,-1,0.25590980052948,roberta-mlm-loss,hard,0,0.5694682502701496
1236,"it wasn't the subject matter that ultimately defeated the filmit was the unfulfilling , incongruous , "" wait a second , did i miss something ? "" ending .",-1,0.0026396964676678,roberta-mlm-loss,easy,0,0.6717915903653484
1237,this is a movie where the most notable observation is how long you've been sitting still .,-1,0.0027908214833587,roberta-mlm-loss,easy,0,0.6704640615806186
1238,"poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .",-1,0.0096665127202868,roberta-mlm-loss,medium,0,0.6925532120841227
1240,"so earnest and well-meaning , and so stocked with talent , that you almost forget the sheer , ponderous awfulness of its script .",-1,0.0036938725970685,roberta-mlm-loss,easy,0,0.6774960598489751
1241,"just a string of stale gags , with no good inside dope , and no particular bite .",-1,0.055112324655056,roberta-mlm-loss,hard,0,0.6708087704657544
1243,"the chteau would have been benefited from a sharper , cleaner script before it went in front of the camera . not to mention a sharper , cleaner camera lens .",-1,0.0471866391599178,roberta-mlm-loss,medium,0,0.692860104198768
1244,"shallow , noisy and pretentious .",-1,0.0048174345865845,roberta-mlm-loss,medium,0,0.6705448555913415
1245,"morrissette has performed a difficult task indeed - he's taken one of the world's most fascinating stories and made it dull , lifeless , and irritating .",-1,0.2615188062191009,roberta-mlm-loss,hard,0,0.6656424972096986
1246,"granddad of le nouvelle vague , jean-luc godard continues to baffle the faithful with his games of hide-and-seek .",-1,0.450711727142334,roberta-mlm-loss,hard,0,0.6800565558243066
1247,this loud and thoroughly obnoxious comedy about a pair of squabbling working-class spouses is a deeply unpleasant experience .,-1,0.0022480613552033,roberta-mlm-loss,easy,0,0.6342321143015515
1248,"it's better than the phantom menace . but unless you're an absolute raving star wars junkie , it isn't much fun .",-1,0.0192855466157197,roberta-mlm-loss,medium,0,0.5938575416606855
1249,"philosophically , intellectually and logistically a mess .",-1,0.0023039609659463,roberta-mlm-loss,easy,0,0.6808716886039864
1250,"a standard police-oriented drama that , were it not for de niro's participation , would have likely wound up a tnt original .",-1,0.1112551838159561,roberta-mlm-loss,hard,0,0.6672131754018253
1251,"coupling disgracefully written dialogue with flailing bodily movements that substitute for acting , circuit is the awkwardly paced soap opera-ish story .",-1,0.4436541497707367,roberta-mlm-loss,hard,0,0.5929000099967567
1252,hollywood ending just isn't very funny .,-1,0.007263489998877,roberta-mlm-loss,medium,0,0.3958258443054361
1254,a technical triumph and an extraordinary bore .,-1,0.1190879344940185,roberta-mlm-loss,hard,0,0.6272935998013296
1255,i can easily imagine benigni's pinocchio becoming a christmas perennial . coal isn't as easy to come by as it used to be and this would be a worthy substitute for naughty children's stockings .,-1,0.4417565464973449,roberta-mlm-loss,hard,0,0.6930204478786264
1256,two hours of junk .,-1,0.0206957384943962,roberta-mlm-loss,medium,0,0.675468990990767
1257,"ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and joan's wacky decision to stand by her man , no matter how many times he demonstrates that he's a disloyal satyr .",-1,0.0956259667873382,roberta-mlm-loss,hard,0,0.6931409739777485
1258,"self-congratulatory , misguided , and ill-informed , if nonetheless compulsively watchable .",-1,0.0011381707154214,roberta-mlm-loss,easy,0,0.6191636261007882
1259,"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem .",-1,0.0254818852990865,roberta-mlm-loss,medium,0,0.31322276728730114
1260,"the whole affair , true story or not , feels incredibly hokey . . . [it] comes off like a hallmark commercial .",-1,0.3989115059375763,roberta-mlm-loss,hard,0,0.6931359520295057
1261,what's missing is what we call the 'wow' factor .,-1,0.0009751630714163,roberta-mlm-loss,easy,0,0.6708831723887738
1262,the nicest thing that can be said about stealing harvard ( which might have been called freddy gets molested by a dog ) is that it's not as obnoxious as tom green's freddie got fingered .,-1,0.1915270537137985,roberta-mlm-loss,hard,0,0.6448337909381842
1263,". . . tara reid plays a college journalist , but she looks like the six-time winner of the miss hawaiian tropic pageant , so i don't know what she's doing in here . . .",-1,0.0110377371311187,roberta-mlm-loss,medium,0,0.6929050899529783
1264,the young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,-1,0.0111956661567091,roberta-mlm-loss,medium,0,0.6678326491517359
1265,"normally , rohmer's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",-1,0.0112519469112157,roberta-mlm-loss,medium,0,0.6602447234181529
1266,"i highly recommend irwin , but not in the way this film showcases him .",-1,0.0007613383932039,roberta-mlm-loss,easy,0,0.6885414120955833
1267,"it's been 13 months and 295 preview screenings since i last walked out on a movie , but resident evil really earned my indignant , preemptive departure .",-1,0.612806499004364,roberta-mlm-loss,hard,0,0.6849465026798884
1269,malone does have a gift for generating nightmarish images that will be hard to burn out of your brain . but the movie's narrative hook is way too muddled to be an effectively chilling guilty pleasure .,-1,0.1454132199287414,roberta-mlm-loss,hard,0,0.676409131644363
1270,"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary .",-1,0.1302968263626098,roberta-mlm-loss,hard,0,0.6890857935888564
1271,"a blair witch- style adventure that plays like a bad soap opera , with passable performances from everyone in the cast .",-1,0.0334095917642116,roberta-mlm-loss,medium,0,0.6884107473413088
1272,diaz wears out her welcome in her most charmless performance,-1,0.0046937009319663,roberta-mlm-loss,medium,0,0.6917308549121878
1273,it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward .,-1,0.0055427472107112,roberta-mlm-loss,medium,0,0.2671206641717975
1274,"the plot has a number of holes , and at times it's simply baffling .",-1,0.0006707520224153,roberta-mlm-loss,easy,0,0.5338242391425511
1275,"an ill-conceived jumble that's not scary , not smart and not engaging .",-1,0.0015649138949811,roberta-mlm-loss,easy,0,0.692036304894514
1276,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism .",-1,0.2997783422470093,roberta-mlm-loss,hard,0,0.6572631154285649
1277,gets bogged down by an overly sillified plot and stop-and-start pacing .,-1,0.2952204644680023,roberta-mlm-loss,hard,0,0.6791283312824246
1278,utter mush . . . conceited pap .,-1,0.83111971616745,roberta-mlm-loss,hard,0,0.5736003164401047
1279,""" what john does is heroic , but we don't condone it , "" one of the film's stars recently said , a tortuous comment that perfectly illustrates the picture's moral schizophrenia .",-1,0.1311110556125641,roberta-mlm-loss,hard,0,0.6739534080838773
1280,"like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six .",-1,0.0007250916678458,roberta-mlm-loss,easy,0,0.6896174705081899
1281,"this is no "" waterboy ! """,-1,0.0295087080448865,roberta-mlm-loss,medium,0,0.5817762438217117
1282,its generic villains lack any intrigue ( other than their funny accents ) and the action scenes are poorly delivered .,-1,0.0026532525662332,roberta-mlm-loss,easy,0,0.3596421637251283
1283,dripping with cliche and bypassing no opportunity to trivialize the material .,-1,0.0245246309787035,roberta-mlm-loss,medium,0,0.6912684509399645
1286,the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career .,-1,0.0161420162767171,roberta-mlm-loss,medium,0,0.675434098630417
1287,too many improbabilities and rose-colored situations temper what could've been an impacting film .,-1,0.0415365621447563,roberta-mlm-loss,medium,0,0.5472577150722318
1291,ever see one of those comedies that just seem like a bad idea from frame one ?,-1,0.2179741412401199,roberta-mlm-loss,hard,0,0.6820366726601026
1292,"once ice-t sticks his mug in the window of the couple's bmw and begins haranguing the wife in bad stage dialogue , all credibility flies out the window .",-1,0.0416996479034423,roberta-mlm-loss,medium,0,0.6689605547723376
1293,"the best drug addition movies are usually depressing but rewarding . quitting , however , manages just to be depressing , as the lead actor phones in his autobiographical performance .",-1,1.052504539489746,roberta-mlm-loss,hard,0,0.6890548418449423
1295,"in the end , all you can do is admire the ensemble players and wonder what the point of it is .",-1,0.0603887923061847,roberta-mlm-loss,hard,0,0.6336188386319493
1296,"for most movies , 84 minutes is short , but this one feels like a life sentence .",-1,0.0035747450310736,roberta-mlm-loss,easy,0,0.6909550562954332
1297,"while glover , the irrepressible eccentric of river's edge , dead man and back to the future , is perfect casting for the role , he represents bartleby's main overall flaw .",-1,0.4009405672550201,roberta-mlm-loss,hard,0,0.6861323661853012
1298,something has been lost in the translation . . . another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise .,-1,0.0420087352395057,roberta-mlm-loss,medium,0,0.686889245117616
1299,"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .",-1,0.3637490272521972,roberta-mlm-loss,hard,0,0.6931092519932999
1300,tries so hard to be quirky and funny that the strain is all too evident .,-1,0.0127749592065811,roberta-mlm-loss,medium,0,0.6425528619578926
1301,"as immaculate as stuart little 2 is , it could be a lot better if it were , well , more adventurous .",-1,0.0559059157967567,roberta-mlm-loss,hard,0,0.688038692974712
1303,"with jump cuts , fast editing and lots of pyrotechnics , yu clearly hopes to camouflage how bad his movie is . he fails .",-1,0.0089124999940395,roberta-mlm-loss,medium,0,0.6521937584455846
1304,i found myself more appreciative of what the director was trying to do than of what he had actually done .,-1,0.0028980008792132,roberta-mlm-loss,easy,0,0.6922336607590247
1306,goes on and on to the point of nausea .,-1,0.0087291141971945,roberta-mlm-loss,medium,0,0.5994635685182723
1307,by turns numbingly dull-witted and disquietingly creepy .,-1,0.0073512615635991,roberta-mlm-loss,medium,0,0.6572789846630889
1308,"boy , has this franchise ever run out of gas .",-1,0.025262588635087,roberta-mlm-loss,medium,0,0.6789584547584158
1309,"one problem with the movie , directed by joel schumacher , is that it jams too many prefabricated story elements into the running time .",-1,0.0663263201713562,roberta-mlm-loss,hard,0,0.6361158519434904
1310,the comedy is nonexistent .,-1,0.0049717789515852,roberta-mlm-loss,medium,0,0.6650929997861
1314,it's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate .,-1,0.1541634798049926,roberta-mlm-loss,hard,0,0.5871850931071573
1315,"if religious films aren't your bailiwick , stay away . otherwise , this could be a passable date film .",-1,0.014296761713922,roberta-mlm-loss,medium,0,0.6456143747717609
1316,this is the case of a pregnant premise being wasted by a script that takes few chances and manages to insult the intelligence of everyone in the audience .,-1,0.5176934003829956,roberta-mlm-loss,hard,0,0.6646373228013586
1317,the pace and the visuals are so hyped up that a curious sense of menace informs everything .,-1,0.0009691517916508,roberta-mlm-loss,easy,0,0.6925802033231839
1319,"it is most of the things costner movies are known for ; it's sanctimonious , self-righteous and so eager to earn our love that you want to slap it .",-1,0.1484044194221496,roberta-mlm-loss,hard,0,0.5602126816212699
1321,chai's structure and pacing are disconcertingly slack .,-1,0.0040169591084122,roberta-mlm-loss,easy,0,0.6528116635624389
1323,"the director , with his fake backdrops and stately pacing , never settles on a consistent tone .",-1,0.0089808423072099,roberta-mlm-loss,medium,0,0.28933774772613186
1324,one just waits grimly for the next shock without developing much attachment to the characters .,-1,0.0071926824748516,roberta-mlm-loss,medium,0,0.5941232221798117
1325,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust .",-1,0.0772284641861915,roberta-mlm-loss,hard,0,0.6458094136715246
1326,the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it .,-1,0.0016186712309718,roberta-mlm-loss,easy,0,0.6262882758829098
1327,this dubious product of a college-spawned ( colgate u . ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips .,-1,0.2315665930509567,roberta-mlm-loss,hard,0,0.6894748381419713
1328,"the movie doesn't think much of its characters , its protagonist , or of us .",-1,0.0016126295085996,roberta-mlm-loss,easy,0,0.6542025893700889
1329,"super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers .",-1,0.4801088869571686,roberta-mlm-loss,hard,0,0.5650189718034923
1330,". . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it .",-1,0.0013893097639083,roberta-mlm-loss,easy,0,0.689856122414281
1331,"made me feel uneasy , even queasy , because [solondz's] cool compassion is on the border of bemused contempt .",-1,0.1372336894273758,roberta-mlm-loss,hard,0,0.6667076002447745
1332,"as a kind of colorful , dramatized pbs program , frida gets the job done . but , for that , why not watch a documentary ?",-1,0.0087439939379692,roberta-mlm-loss,medium,0,0.6467423134757835
1333,"with minimal imagination , you could restage the whole thing in your bathtub .",-1,0.004010634496808,roberta-mlm-loss,easy,0,0.691308593641375
1334,nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break .,-1,0.0006844664458185,roberta-mlm-loss,easy,0,0.6921263770750933
1335,"although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated .",-1,0.0872612074017524,roberta-mlm-loss,hard,0,0.6318256288889128
1337,friday after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans .,-1,0.0170334130525589,roberta-mlm-loss,medium,0,0.4914613412616414
1338,it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor .,-1,0.0124132502824068,roberta-mlm-loss,medium,0,0.548365755074903
1339,"the only thing "" swept away "" is the one hour and thirty-three minutes spent watching this waste of time .",-1,0.0015450571663677,roberta-mlm-loss,easy,0,0.687269696312544
1340,"one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster .",-1,0.0021022807341068,roberta-mlm-loss,easy,0,0.6930854281136658
1341,the corpse count ultimately overrides what little we learn along the way about vicarious redemption .,-1,0.0614592693746089,roberta-mlm-loss,hard,0,0.5926071882090113
1342,"as violent , profane and exploitative as the most offensive action flick you've ever seen .",-1,0.0011067745508626,roberta-mlm-loss,easy,0,0.6893395907248828
1343,"egoyan's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose .",-1,0.209251657128334,roberta-mlm-loss,hard,0,0.5634752736624696
1344,"life or something like it has its share of high points , but it misses too many opportunities .",-1,0.0072024716064333,roberta-mlm-loss,medium,0,0.6704517224331612
1345,"this is a truly , truly bad movie .",-1,0.011777589097619,roberta-mlm-loss,medium,0,0.6925889412543134
1346,"despite bearing the paramount imprint , it's a bargain-basement european pickup . what's hard to understand is why anybody picked it up . wiser souls would have tactfully pretended not to see it and left it lying there",-1,0.2493886053562164,roberta-mlm-loss,hard,0,0.690306977178153
1347,believability wasn't one of the film's virtues .,-1,0.0022052116692066,roberta-mlm-loss,easy,0,0.6904172559942157
1348,sewer rats could watch this movie and be so skeeved out that they'd need a shower .,-1,0.0073514054529368,roberta-mlm-loss,medium,0,0.6852007955541151
1349,the santa clause 2's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry .,-1,0.3012815415859222,roberta-mlm-loss,hard,0,0.5294050164810912
1350,"his best film remains his shortest , the hole , which makes many of the points that this film does but feels less repetitive .",-1,0.2131838053464889,roberta-mlm-loss,hard,0,0.692509799242439
1353,even the hastily and amateurishly drawn animation cannot engage .,-1,0.00542275281623,roberta-mlm-loss,medium,0,0.6894889170714262
1354,"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .",-1,0.0465764328837394,roberta-mlm-loss,medium,0,0.5968618315678853
1356,well-meaning but inert .,-1,0.0031987065449357,roberta-mlm-loss,easy,0,0.6522024828185055
1357,not completely loveable -- but what underdog movie since the bad news bears has been ? -- but certainly hard to hate .,-1,0.4799538850784302,roberta-mlm-loss,hard,0,0.6750394876577378
1358,a movie that can't get sufficient distance from leroy's delusions to escape their maudlin influence .,-1,0.0154111059382557,roberta-mlm-loss,medium,0,0.6874830971151993
1359,it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy .,-1,0.1477539539337158,roberta-mlm-loss,hard,0,0.49042254174648303
1360,"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman's script stumbles over a late-inning twist that just doesn't make sense .",-1,0.2292889207601547,roberta-mlm-loss,hard,0,0.6061280869655998
1361,"the movie straddles the fence between escapism and social commentary , and on both sides it falls short .",-1,0.0020298233721405,roberta-mlm-loss,easy,0,0.6917145980970848
1362,"the film is old-fashioned , occasionally charming and as subtle as boldface .",-1,0.0071783801540732,roberta-mlm-loss,medium,0,0.6924322790135475
1363,"can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde .",-1,0.3957531452178955,roberta-mlm-loss,hard,0,0.6801878723572784
1365,. . . overly melodramatic . . .,-1,0.0002170611696783,roberta-mlm-loss,easy,0,0.6931298009846135
1366,"largely , this is a movie that also does it by the numbers .",-1,0.0127358427271246,roberta-mlm-loss,medium,0,0.6269121553216905
1367,"on top of a foundering performance , [madonna's] denied her own athleticism by lighting that emphasizes every line and sag .",-1,0.3897028267383575,roberta-mlm-loss,hard,0,0.6806969965445757
1370,"patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary .",-1,0.0007298756972886,roberta-mlm-loss,easy,0,0.658984880641657
1371,[stevens is] so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .,-1,0.0011853373143821,roberta-mlm-loss,easy,0,0.6930339591690444
1372,so boring that even its target audience talked all the way through it .,-1,0.0012131343828514,roberta-mlm-loss,easy,0,0.6287366944900612
1373,one of the more glaring signs of this movie's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms . spears .,-1,0.7621467709541321,roberta-mlm-loss,hard,0,0.6778621601270467
1374,hollywood ending is the most disappointing woody allen movie ever . he has a great cast and a great idea . but the execution is a flop with the exception of about six gags that really work .,-1,0.0108149116858839,roberta-mlm-loss,medium,0,0.636255791302021
1375,". . . generically , forgettably pleasant from start to finish .",-1,0.0548233911395072,roberta-mlm-loss,hard,0,0.690894459336842
1376,it's just hard to believe that a life like this can sound so dull .,-1,0.0027291707228869,roberta-mlm-loss,easy,0,0.692175245505896
1377,"when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .",-1,0.0054364167153835,roberta-mlm-loss,medium,0,0.5810015904849984
1378,"an overstylized , pured mlange of sex , psychology , drugs and philosophy . sometimes entertaining , sometimes indulgent -- but never less than pure wankery .",-1,0.438515305519104,roberta-mlm-loss,hard,0,0.6917417134479535
1379,"'lovely and amazing , ' unhappily , is neither . . . excessively strained and contrived .",-1,0.0437352620065212,roberta-mlm-loss,medium,0,0.6805037177824114
1380,"ringu is a disaster of a story , full of holes and completely lacking in chills . ignore the reputation , and ignore the film .",-1,0.4748177230358124,roberta-mlm-loss,hard,0,0.6201429953658006
1381,"this one is a few bits funnier than malle's dud , if only because the cast is so engagingly messing around like slob city reductions of damon runyon crooks .",-1,0.7094448208808899,roberta-mlm-loss,hard,0,0.6652999571285696
1382,"'it's painful to watch witherspoon's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '",-1,0.0659133568406105,roberta-mlm-loss,hard,0,0.12378218357810156
1383,a plodding teen remake that's so mechanical you can smell the grease on the plot twists .,-1,0.036153569817543,roberta-mlm-loss,medium,0,0.6898233191972032
1385,"even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash .",-1,0.0106862345710396,roberta-mlm-loss,medium,0,0.6806119867723518
1386,"amidst the action , the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the "" other side of the story . """,-1,0.0138266207650303,roberta-mlm-loss,medium,0,0.5898148458189498
1387,rife with nutty cliches and far too much dialogue .,-1,0.0017977837705984,roberta-mlm-loss,easy,0,0.6574422105378522
1388,it's a 100-year old mystery that is constantly being interrupted by elizabeth hurley in a bathing suit .,-1,0.0151619482785463,roberta-mlm-loss,medium,0,0.6450642336343844
1389,". . . one big laugh , three or four mild giggles , and a whole lot of not much else .",-1,0.0006831408245489,roberta-mlm-loss,easy,0,0.6930231740737742
1390,"too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley's least accessible screed yet .",-1,0.1530733108520507,roberta-mlm-loss,hard,0,0.4435890944968487
1391,"kenneth branagh's energetic sweet-and-sour performance as a curmudgeonly british playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in los angeles .",-1,0.015965137630701,roberta-mlm-loss,medium,0,0.6760757002236365
1392,"director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , cannot overcome blah characters .",-1,0.432729572057724,roberta-mlm-loss,hard,0,0.6560146338926109
1394,the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man .,-1,0.0063161342404782,roberta-mlm-loss,medium,0,0.6015070518139868
1395,extremely bad .,-1,0.0075416881591081,roberta-mlm-loss,medium,0,0.6723224972558774
1396,a clichd and shallow cautionary tale about the hard-partying lives of gay men .,-1,0.5357391238212585,roberta-mlm-loss,hard,0,0.5867032021970502
1397,the fetid underbelly of fame has never looked uglier .,-1,0.0009167901007458,roberta-mlm-loss,easy,0,0.5294481173708975
1398,a little weak -- and it isn't that funny .,-1,0.0067514558322727,roberta-mlm-loss,medium,0,0.6872233278802412
1399,"while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire .",-1,0.0450114943087101,roberta-mlm-loss,medium,0,0.6873214600414466
1401,"despite the pyrotechnics , narc is strictly by the book .",-1,1.265360713005066,roberta-mlm-loss,hard,0,0.6885259767347416
1402,"in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you . you end up simply admiring this bit or that , this performance or that .",-1,0.0080857202410697,roberta-mlm-loss,medium,0,0.6736074947739292
1403,cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .,-1,0.0268676187843084,roberta-mlm-loss,medium,0,0.5973406416821321
1405,the original wasn't a good movie but this remake makes it look like a masterpiece !,-1,0.0004672522190958,roberta-mlm-loss,easy,0,0.6626590499683112
1406,one suspects that craven endorses they simply because this movie makes his own look much better by comparison .,-1,0.2478348165750503,roberta-mlm-loss,hard,0,0.4155725603727626
1407,gere gives a good performance in a film that doesn't merit it .,-1,0.0623358041048049,roberta-mlm-loss,hard,0,0.6136100790632689
1408,your appreciation of it will depend on what experiences you bring to it and what associations you choose to make .,-1,0.0045049181208014,roberta-mlm-loss,medium,0,0.4215457475147282
1409,includes too much obvious padding .,-1,0.053697120398283,roberta-mlm-loss,medium,0,0.5708555935144707
1410,"there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme .",-1,0.0803307592868805,roberta-mlm-loss,hard,0,0.6547243926111617
1412,don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .,-1,0.0031667540315538,roberta-mlm-loss,easy,0,0.596065368087916
1414,shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors . . .,-1,0.0022990962024778,roberta-mlm-loss,easy,0,0.6896029730204218
1415,spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy .,-1,0.4427169561386108,roberta-mlm-loss,hard,0,0.6891949212744698
1416,". . . a movie that , quite simply , shouldn't have been made .",-1,0.0007708547636866,roberta-mlm-loss,easy,0,0.6594701496479611
1417,conforms itself with creating a game of 'who's who' . . . where the characters' moves are often more predictable than their consequences .,-1,0.0181512720882892,roberta-mlm-loss,medium,0,0.6779165128246283
1418,looks and feels like a low-budget hybrid of scarface or carlito's way .,-1,0.0686519518494606,roberta-mlm-loss,hard,0,0.6283664173338772
1419,"the script is a tired one , with few moments of joy rising above the stale material .",-1,0.0059227887541055,roberta-mlm-loss,medium,0,0.42295873900386083
1420,suffers from all the excesses of the genre .,-1,0.0048066591843962,roberta-mlm-loss,medium,0,0.6389678537331023
1423,"downbeat , period-perfect biopic hammers home a heavy-handed moralistic message .",-1,0.0190766081213951,roberta-mlm-loss,medium,0,0.629749280619099
1428,comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot .,-1,0.5530703663825989,roberta-mlm-loss,hard,0,0.6930690349198101
1429,pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god in the fifth trek flick .,-1,1.450468897819519,roberta-mlm-loss,hard,0,0.5747915988096028
1431,"it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt .",-1,0.0023891238961368,roberta-mlm-loss,easy,0,0.684054543441122
1432,"'all in all , reign of fire will be a good ( successful ) rental . '",-1,0.1326072067022323,roberta-mlm-loss,hard,0,0.6928204461123721
1433,"occasionally funny , sometimes inspiring , often boring .",-1,0.0211755782365798,roberta-mlm-loss,medium,0,0.621752890657607
1434,a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .,-1,0.3148245513439178,roberta-mlm-loss,hard,0,0.6922564625693469
1435,"the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances .",-1,0.0010563295800238,roberta-mlm-loss,easy,0,0.3962068191095489
1436,"who are 'they' ? well , they're 'they' . they're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid . they exist for hushed lines like "" they're back ! "" , "" they're out there ! "" and "" they're coming ! """,-1,0.0057506393641233,roberta-mlm-loss,medium,0,0.6474280788037441
